# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 60 10030 691122 7947 3764518175 10090 0.0000000 0.0000000 108.8251950 11.9812500
-1.5000000 60.0 60 10239 710950 7930 3764518239 10299 0.0000000 0.0000000 108.8251950 11.9812500
-1.2500000 60.0 225 10254 721507 7913 3764518303 10479 0.0000000 0.0000000 108.8251950 11.9812500
-1.0000000 60.0 425 10029 638005 7776 3764518367 10454 0.0000000 0.0000000 108.8251950 11.9812500
-0.7500000 60.0 651 10025 625927 7979 3764518431 10676 0.0000000 0.0000000 108.8251950 11.9812500
-0.5000000 60.0 720 10167 624419 7943 3764518496 10887 0.0000000 0.0000000 108.8251950 11.9812500
-0.2500000 60.0 607 10395 620303 8011 3764518560 11002 0.0000000 0.0000000 108.8251950 11.9812500
0.0000000 60.0 451 9896 614600 7746 3764518624 10347 0.0000000 0.0000000 108.8251950 11.9812500
0.2500000 60.0 213 10049 644896 7885 3764518688 10262 0.0000000 0.0000000 108.8251950 11.9812500
0.5000000 60.0 78 10273 703096 8025 3764518752 10351 0.0000000 0.0000000 108.8251950 11.9812500
0.7500000 60.0 81 10037 630681 7953 3764518816 10118 0.0000000 0.0000000 108.8251950 11.9812500
1.0000000 60.0 228 10078 675313 7891 3764518881 10306 0.0000000 0.0000000 108.8251950 11.9812500
1.2500000 60.0 483 10029 711186 8029 3764518945 10512 0.0000000 0.0000000 108.8251950 11.9812500
1.5000000 60.0 589 10075 715838 8061 3764519009 10664 0.0000000 0.0000000 108.8251950 11.9812500
1.7500000 60.0 722 10125 663575 7760 3764519073 10847 0.0000000 0.0000000 108.8251950 11.9812500
