# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 79 9385 628619 7834 3764494656 9464 0.0000000 0.0000000 108.0747070 11.7187500
-1.5000000 60.0 84 9350 628545 7757 3764494720 9434 0.0000000 0.0000000 108.0747070 11.7187500
-1.2500000 60.0 281 9553 624460 7826 3764494784 9834 0.0000000 0.0000000 108.0747070 11.7187500
-1.0000000 60.0 521 9448 623505 7917 3764494849 9969 0.0000000 0.0000000 108.0747070 11.7187500
-0.7500000 60.0 845 9455 625711 7815 3764494913 10300 0.0000000 0.0000000 108.0747070 11.7187500
-0.5000000 60.0 867 9581 628809 7884 3764494977 10448 0.0000000 0.0000000 108.0747070 11.7187500
-0.2500000 60.0 839 9343 624571 7821 3764495041 10182 0.0000000 0.0000000 108.0747070 11.7187500
0.0000000 60.0 537 9309 622600 7883 3764495105 9846 0.0000000 0.0000000 108.0747070 11.7187500
0.2500000 60.0 238 9432 624483 7923 3764495169 9670 0.0000000 0.0000000 108.0747070 11.7187500
0.5000000 60.0 93 9828 626912 7941 3764495233 9921 0.0000000 0.0000000 108.0747070 11.7187500
0.7500000 60.0 108 9589 623820 7913 3764495298 9697 0.0000000 0.0000000 108.0747070 11.7187500
1.0000000 60.0 262 9695 623905 7926 3764495362 9957 0.0000000 0.0000000 108.0747070 11.7187500
1.2500000 60.0 577 9494 622186 7864 3764495426 10071 0.0000000 0.0000000 108.0747070 11.7187500
1.5000000 60.0 808 9477 623365 7802 3764495490 10285 0.0000000 0.0000000 108.0747070 11.7187500
1.7500000 60.0 876 9881 624608 7911 3764495554 10757 0.0000000 0.0000000 108.0747070 11.7187500
