# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 89 8676 621829 7761 3764497008 8765 0.0000000 0.0000000 108.1499020 11.9000000
-1.5000000 60.0 103 8677 625295 7967 3764497072 8780 0.0000000 0.0000000 108.1499020 11.9000000
-1.2500000 60.0 340 8760 624991 7949 3764497136 9100 0.0000000 0.0000000 108.1499020 11.9000000
-1.0000000 60.0 807 8620 624540 7929 3764497200 9427 0.0000000 0.0000000 108.1499020 11.9000000
-0.7500000 60.0 1133 8658 620663 7864 3764497264 9791 0.0000000 0.0000000 108.1499020 11.9000000
-0.5000000 60.0 1348 8414 622893 7978 3764497328 9762 0.0000000 0.0000000 108.1499020 11.9000000
-0.2500000 60.0 1111 8618 624037 7956 3764497393 9729 0.0000000 0.0000000 108.1499020 11.9000000
0.0000000 60.0 759 8695 625928 7825 3764497457 9454 0.0000000 0.0000000 108.1499020 11.9000000
0.2500000 60.0 364 8665 625334 8051 3764497521 9029 0.0000000 0.0000000 108.1499020 11.9000000
0.5000000 60.0 116 8577 622151 7844 3764497585 8693 0.0000000 0.0000000 108.1499020 11.9000000
0.7500000 60.0 108 8569 624248 7979 3764497649 8677 0.0000000 0.0000000 108.1499020 11.9000000
1.0000000 60.0 405 8681 624999 7966 3764497713 9086 0.0000000 0.0000000 108.1499020 11.9000000
1.2500000 60.0 828 8634 622145 7900 3764497777 9462 0.0000000 0.0000000 108.1499020 11.9000000
1.5000000 60.0 1213 8578 625292 7891 3764497842 9791 0.0000000 0.0000000 108.1499020 11.9000000
1.7500000 60.0 1292 8478 624395 8001 3764497906 9770 0.0000000 0.0000000 108.1499020 11.9000000
