# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 57 8638 629791 8002 3764560548 8695 0.0000000 0.0000000 110.1748050 12.0843750
-1.5000000 60.0 192 8744 746580 7903 3764560613 8936 0.0000000 0.0000000 110.1748050 12.0843750
-1.2500000 60.0 535 9092 711139 7892 3764560677 9627 0.0000000 0.0000000 110.1748050 12.0843750
-1.0000000 60.0 927 8932 634707 7894 3764560741 9859 0.0000000 0.0000000 110.1748050 12.0843750
-0.7500000 60.0 1189 8896 711108 7785 3764560805 10085 0.0000000 0.0000000 110.1748050 12.0843750
-0.5000000 60.0 1162 9074 711312 7918 3764560870 10236 0.0000000 0.0000000 110.1748050 12.0843750
-0.2500000 60.0 1049 8851 712066 7774 3764560934 9900 0.0000000 0.0000000 110.1748050 12.0843750
0.0000000 60.0 503 9079 706662 7819 3764560998 9582 0.0000000 0.0000000 110.1748050 12.0843750
0.2500000 60.0 210 8964 669368 7904 3764561062 9174 0.0000000 0.0000000 110.1748050 12.0843750
0.5000000 60.0 83 9021 694594 7921 3764561127 9104 0.0000000 0.0000000 110.1748050 12.0843750
0.7500000 60.0 200 9027 698962 7977 3764561191 9227 0.0000000 0.0000000 110.1748050 12.0843750
1.0000000 60.0 553 9168 693301 7991 3764561255 9721 0.0000000 0.0000000 110.1748050 12.0843750
1.2500000 60.0 985 8831 657693 7825 3764561319 9816 0.0000000 0.0000000 110.1748050 12.0843750
1.5000000 60.0 1228 8865 634899 7906 3764561384 10093 0.0000000 0.0000000 110.1748050 12.0843750
1.7500000 60.0 1143 9106 625137 7835 3764561448 10249 0.0000000 0.0000000 110.1748050 12.0843750
