# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 123 5805 626665 7866 3764506414 5928 0.0000000 0.0000000 108.4501950 13.0687500
-1.5000000 60.0 309 5886 634497 7968 3764506478 6195 0.0000000 0.0000000 108.4501950 13.0687500
-1.2500000 60.0 955 5927 628382 7948 3764506542 6882 0.0000000 0.0000000 108.4501950 13.0687500
-1.0000000 60.0 1625 5995 626682 7994 3764506606 7620 0.0000000 0.0000000 108.4501950 13.0687500
-0.7500000 60.0 2219 5891 625410 8002 3764506670 8110 0.0000000 0.0000000 108.4501950 13.0687500
-0.5000000 60.0 2351 5720 623974 7767 3764506735 8071 0.0000000 0.0000000 108.4501950 13.0687500
-0.2500000 60.0 1949 5850 627892 7852 3764506799 7799 0.0000000 0.0000000 108.4501950 13.0687500
0.0000000 60.0 1231 5933 626075 7862 3764506863 7164 0.0000000 0.0000000 108.4501950 13.0687500
0.2500000 60.0 447 5969 625418 7804 3764506927 6416 0.0000000 0.0000000 108.4501950 13.0687500
0.5000000 60.0 125 6005 625708 7905 3764506991 6130 0.0000000 0.0000000 108.4501950 13.0687500
0.7500000 60.0 321 5893 629398 7927 3764507055 6214 0.0000000 0.0000000 108.4501950 13.0687500
1.0000000 60.0 872 5863 626462 8013 3764507120 6735 0.0000000 0.0000000 108.4501950 13.0687500
1.2500000 60.0 1699 5972 629136 7756 3764507184 7671 0.0000000 0.0000000 108.4501950 13.0687500
1.5000000 60.0 2166 5941 623689 7815 3764507248 8107 0.0000000 0.0000000 108.4501950 13.0687500
1.7500000 60.0 2362 6001 627181 7755 3764507312 8363 0.0000000 0.0000000 108.4501950 13.0687500
