# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 123 7108 630565 7929 3764548774 7231 0.0000000 0.0000000 109.7998050 12.2968750
-1.5000000 60.0 186 6749 619239 7702 3764548838 6935 0.0000000 0.0000000 109.7998050 12.2968750
-1.2500000 60.0 660 7080 617018 7799 3764548903 7740 0.0000000 0.0000000 109.7998050 12.2968750
-1.0000000 60.0 1325 6996 610519 8035 3764548967 8321 0.0000000 0.0000000 109.7998050 12.2968750
-0.7500000 60.0 1826 6897 622716 7889 3764549031 8723 0.0000000 0.0000000 109.7998050 12.2968750
-0.5000000 60.0 2156 6888 634692 7840 3764549095 9044 0.0000000 0.0000000 109.7998050 12.2968750
-0.2500000 60.0 1689 7272 631223 7959 3764549160 8961 0.0000000 0.0000000 109.7998050 12.2968750
0.0000000 60.0 1243 6750 641990 7851 3764549224 7993 0.0000000 0.0000000 109.7998050 12.2968750
0.2500000 60.0 522 6551 786165 7989 3764549288 7073 0.0000000 0.0000000 109.7998050 12.2968750
0.5000000 60.0 134 6858 639710 7849 3764549352 6992 0.0000000 0.0000000 109.7998050 12.2968750
0.7500000 60.0 211 6901 626795 7859 3764549417 7112 0.0000000 0.0000000 109.7998050 12.2968750
1.0000000 60.0 701 6975 628161 7891 3764549481 7676 0.0000000 0.0000000 109.7998050 12.2968750
1.2500000 60.0 1389 6800 613718 7938 3764549545 8189 0.0000000 0.0000000 109.7998050 12.2968750
1.5000000 60.0 2008 6757 619620 8092 3764549609 8765 0.0000000 0.0000000 109.7998050 12.2968750
1.7500000 60.0 2086 6892 631619 7868 3764549673 8978 0.0000000 0.0000000 109.7998050 12.2968750
