# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 133 5628 721211 8011 3764527587 5761 0.0000000 0.0000000 109.1254880 12.9500000
-1.5000000 60.0 275 5539 619338 7964 3764527652 5814 0.0000000 0.0000000 109.1254880 12.9500000
-1.2500000 60.0 990 5525 655540 7984 3764527716 6515 0.0000000 0.0000000 109.1254880 12.9500000
-1.0000000 60.0 1786 5496 675926 7888 3764527780 7282 0.0000000 0.0000000 109.1254880 12.9500000
-0.7500000 60.0 2337 5588 710923 7856 3764527844 7925 0.0000000 0.0000000 109.1254880 12.9500000
-0.5000000 60.0 2579 5457 679336 7935 3764527909 8036 0.0000000 0.0000000 109.1254880 12.9500000
-0.2500000 60.0 2166 5736 656248 7899 3764527973 7902 0.0000000 0.0000000 109.1254880 12.9500000
0.0000000 60.0 1363 5375 667066 7897 3764528037 6738 0.0000000 0.0000000 109.1254880 12.9500000
0.2500000 60.0 584 5592 698446 8042 3764528101 6176 0.0000000 0.0000000 109.1254880 12.9500000
0.5000000 60.0 137 5532 658053 7963 3764528165 5669 0.0000000 0.0000000 109.1254880 12.9500000
0.7500000 60.0 283 5587 668213 7976 3764528229 5870 0.0000000 0.0000000 109.1254880 12.9500000
1.0000000 60.0 945 5524 674154 7924 3764528294 6469 0.0000000 0.0000000 109.1254880 12.9500000
1.2500000 60.0 1852 5643 656774 7959 3764528358 7495 0.0000000 0.0000000 109.1254880 12.9500000
1.5000000 60.0 2397 5377 662392 8046 3764528422 7774 0.0000000 0.0000000 109.1254880 12.9500000
1.7500000 60.0 2528 5486 635175 7808 3764528486 8014 0.0000000 0.0000000 109.1254880 12.9500000
