# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 129 5776 670041 7910 3764551128 5905 0.0000000 0.0000000 109.8750000 13.1343750
-1.5000000 60.0 252 5916 672135 7927 3764551192 6168 0.0000000 0.0000000 109.8750000 13.1343750
-1.2500000 60.0 886 5727 675979 7988 3764551257 6613 0.0000000 0.0000000 109.8750000 13.1343750
-1.0000000 60.0 1700 5957 669849 7844 3764551321 7657 0.0000000 0.0000000 109.8750000 13.1343750
-0.7500000 60.0 2265 5787 671150 7839 3764551385 8052 0.0000000 0.0000000 109.8750000 13.1343750
-0.5000000 60.0 2490 5769 692701 7908 3764551449 8259 0.0000000 0.0000000 109.8750000 13.1343750
-0.2500000 60.0 2031 5743 712221 7776 3764551514 7774 0.0000000 0.0000000 109.8750000 13.1343750
0.0000000 60.0 1329 5733 681252 7848 3764551578 7062 0.0000000 0.0000000 109.8750000 13.1343750
0.2500000 60.0 573 5721 678960 7902 3764551642 6294 0.0000000 0.0000000 109.8750000 13.1343750
0.5000000 60.0 148 5874 668418 7971 3764551706 6022 0.0000000 0.0000000 109.8750000 13.1343750
0.7500000 60.0 290 5662 662583 7902 3764551771 5952 0.0000000 0.0000000 109.8750000 13.1343750
1.0000000 60.0 892 5787 701663 7888 3764551835 6679 0.0000000 0.0000000 109.8750000 13.1343750
1.2500000 60.0 1679 5929 629847 7899 3764551899 7608 0.0000000 0.0000000 109.8750000 13.1343750
1.5000000 60.0 2337 5824 670459 7835 3764551963 8161 0.0000000 0.0000000 109.8750000 13.1343750
1.7500000 60.0 2366 5989 708757 7723 3764552028 8355 0.0000000 0.0000000 109.8750000 13.1343750
