# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 261 2788 310898 4071 3763763829 3049 0.0000000 0.0000000 110.3251950
5.0000000 30.0 536 2771 305187 3964 3763763867 3307 0.0000000 0.0000000 110.3251950
10.0000000 30.0 667 2713 306946 3926 3763763904 3380 0.0000000 0.0000000 110.3251950
15.0000000 30.0 768 2885 318709 4073 3763763942 3653 0.0000000 0.0000000 110.3251950
20.0000000 30.0 667 2812 344532 4029 3763763979 3479 0.0000000 0.0000000 110.3251950
25.0000000 30.0 575 2800 349295 3922 3763764017 3375 0.0000000 0.0000000 110.3251950
30.0000000 30.0 302 2778 302776 4044 3763764055 3080 0.0000000 0.0000000 110.3251950
35.0000000 30.0 113 2809 307053 4048 3763764092 2922 0.0000000 0.0000000 110.3251950
40.0000000 30.0 54 2853 317163 3997 3763764130 2907 0.0000000 0.0000000 110.3251950
45.0000000 30.0 150 2802 317288 3963 3763764167 2952 0.0000000 0.0000000 110.3251950
50.0000000 30.0 339 2818 310977 3879 3763764205 3157 0.0000000 0.0000000 110.3251950
55.0000000 30.0 584 2827 310960 3909 3763764243 3411 0.0000000 0.0000000 110.3251950
60.0000000 30.0 739 2820 309778 4030 3763764280 3559 0.0000000 0.0000000 110.3251950
65.0000000 30.0 779 2872 329897 3909 3763764318 3651 0.0000000 0.0000000 110.3251950
70.0000000 30.0 729 2779 330077 3918 3763764355 3508 0.0000000 0.0000000 110.3251950
75.0000000 30.0 434 2784 342159 3981 3763764393 3218 0.0000000 0.0000000 110.3251950
80.0000000 30.0 206 2904 348633 3992 3763764431 3110 0.0000000 0.0000000 110.3251950
85.0000000 30.0 58 2803 344238 3942 3763764468 2861 0.0000000 0.0000000 110.3251950
90.0000000 30.0 92 2821 348941 3985 3763764506 2913 0.0000000 0.0000000 110.3251950
95.0000000 30.0 246 2764 347470 3992 3763764544 3010 0.0000000 0.0000000 110.3251950
