# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 271 2637 345123 4003 3763763052 2908 0.0000000 0.0000000 110.2500000
5.0000000 30.0 491 2573 331698 3971 3763763089 3064 0.0000000 0.0000000 110.2500000
10.0000000 30.0 749 2704 327204 3936 3763763127 3453 0.0000000 0.0000000 110.2500000
15.0000000 30.0 867 2638 327408 3977 3763763164 3505 0.0000000 0.0000000 110.2500000
20.0000000 30.0 831 2635 329700 4082 3763763202 3466 0.0000000 0.0000000 110.2500000
25.0000000 30.0 597 2710 327361 4003 3763763240 3307 0.0000000 0.0000000 110.2500000
30.0000000 30.0 373 2640 339342 4010 3763763277 3013 0.0000000 0.0000000 110.2500000
35.0000000 30.0 134 2715 338271 4002 3763763315 2849 0.0000000 0.0000000 110.2500000
40.0000000 30.0 70 2627 335481 4014 3763763352 2697 0.0000000 0.0000000 110.2500000
45.0000000 30.0 153 2638 336854 3903 3763763390 2791 0.0000000 0.0000000 110.2500000
50.0000000 30.0 379 2672 321056 3997 3763763428 3051 0.0000000 0.0000000 110.2500000
55.0000000 30.0 639 2699 322844 3938 3763763465 3338 0.0000000 0.0000000 110.2500000
60.0000000 30.0 804 2593 324994 3916 3763763503 3397 0.0000000 0.0000000 110.2500000
65.0000000 30.0 837 2683 345844 3990 3763763541 3520 0.0000000 0.0000000 110.2500000
70.0000000 30.0 720 2678 344033 4030 3763763578 3398 0.0000000 0.0000000 110.2500000
75.0000000 30.0 515 2699 316820 3927 3763763616 3214 0.0000000 0.0000000 110.2500000
80.0000000 30.0 262 2750 316246 4009 3763763654 3012 0.0000000 0.0000000 110.2500000
85.0000000 30.0 80 2647 311460 3940 3763763691 2727 0.0000000 0.0000000 110.2500000
90.0000000 30.0 77 2569 306567 3897 3763763729 2646 0.0000000 0.0000000 110.2500000
95.0000000 30.0 242 2655 308147 3975 3763763767 2897 0.0000000 0.0000000 110.2500000
