# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 232 3783 324614 3961 3763742849 4015 0.0000000 0.0000000 108.2998050
5.0000000 30.0 354 3909 326038 3938 3763742887 4263 0.0000000 0.0000000 108.2998050
10.0000000 30.0 395 3942 320945 3987 3763742924 4337 0.0000000 0.0000000 108.2998050
15.0000000 30.0 371 3938 310339 4008 3763742962 4309 0.0000000 0.0000000 108.2998050
20.0000000 30.0 319 3943 304187 3934 3763743000 4262 0.0000000 0.0000000 108.2998050
25.0000000 30.0 228 3912 304883 3941 3763743037 4140 0.0000000 0.0000000 108.2998050
30.0000000 30.0 120 3967 348150 3975 3763743075 4087 0.0000000 0.0000000 108.2998050
35.0000000 30.0 63 3927 351004 4041 3763743112 3990 0.0000000 0.0000000 108.2998050
40.0000000 30.0 67 3951 315783 3960 3763743150 4018 0.0000000 0.0000000 108.2998050
45.0000000 30.0 161 3874 310397 3945 3763743188 4035 0.0000000 0.0000000 108.2998050
50.0000000 30.0 283 3889 306676 3828 3763743225 4172 0.0000000 0.0000000 108.2998050
55.0000000 30.0 366 4007 318084 4032 3763743263 4373 0.0000000 0.0000000 108.2998050
60.0000000 30.0 389 3906 314256 3973 3763743300 4295 0.0000000 0.0000000 108.2998050
65.0000000 30.0 399 3941 305919 3946 3763743338 4340 0.0000000 0.0000000 108.2998050
70.0000000 30.0 280 3904 305523 4000 3763743375 4184 0.0000000 0.0000000 108.2998050
75.0000000 30.0 209 3895 306877 3963 3763743413 4104 0.0000000 0.0000000 108.2998050
80.0000000 30.0 72 3843 308536 3865 3763743451 3915 0.0000000 0.0000000 108.2998050
85.0000000 30.0 57 3979 309636 3925 3763743488 4036 0.0000000 0.0000000 108.2998050
90.0000000 30.0 112 3975 306129 4007 3763743526 4087 0.0000000 0.0000000 108.2998050
95.0000000 30.0 210 4006 305210 4029 3763743563 4216 0.0000000 0.0000000 108.2998050
