# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 243 3297 319977 4073 3763760720 3540 0.0000000 0.0000000 110.0253910
5.0000000 30.0 405 3353 319450 4037 3763760758 3758 0.0000000 0.0000000 110.0253910
10.0000000 30.0 561 3143 306989 3939 3763760796 3704 0.0000000 0.0000000 110.0253910
15.0000000 30.0 645 3284 306922 4030 3763760834 3929 0.0000000 0.0000000 110.0253910
20.0000000 30.0 514 3391 311559 4054 3763760871 3905 0.0000000 0.0000000 110.0253910
25.0000000 30.0 381 3233 313074 3993 3763760909 3614 0.0000000 0.0000000 110.0253910
30.0000000 30.0 261 3272 316435 3988 3763760946 3533 0.0000000 0.0000000 110.0253910
35.0000000 30.0 106 3212 317796 3954 3763760984 3318 0.0000000 0.0000000 110.0253910
40.0000000 30.0 80 3293 317979 3879 3763761021 3373 0.0000000 0.0000000 110.0253910
45.0000000 30.0 184 3260 334992 3864 3763761059 3444 0.0000000 0.0000000 110.0253910
50.0000000 30.0 311 3289 332328 4123 3763761097 3600 0.0000000 0.0000000 110.0253910
55.0000000 30.0 436 3241 305194 4007 3763761134 3677 0.0000000 0.0000000 110.0253910
60.0000000 30.0 589 3356 301407 4053 3763761172 3945 0.0000000 0.0000000 110.0253910
65.0000000 30.0 611 3404 291191 3981 3763761210 4015 0.0000000 0.0000000 110.0253910
70.0000000 30.0 568 3219 306085 4053 3763761247 3787 0.0000000 0.0000000 110.0253910
75.0000000 30.0 314 3313 304768 3879 3763761285 3627 0.0000000 0.0000000 110.0253910
80.0000000 30.0 173 3347 300993 3979 3763761322 3520 0.0000000 0.0000000 110.0253910
85.0000000 30.0 78 3213 301079 4017 3763761360 3291 0.0000000 0.0000000 110.0253910
90.0000000 30.0 102 3144 310898 3926 3763761398 3246 0.0000000 0.0000000 110.0253910
95.0000000 30.0 202 3289 316933 3890 3763761435 3491 0.0000000 0.0000000 110.0253910
