# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 259 3450 304731 4004 3763752173 3709 0.0000000 0.0000000 109.2001950
5.0000000 30.0 365 3540 309708 4013 3763752210 3905 0.0000000 0.0000000 109.2001950
10.0000000 30.0 512 3498 302518 4051 3763752248 4010 0.0000000 0.0000000 109.2001950
15.0000000 30.0 526 3505 299023 4016 3763752285 4031 0.0000000 0.0000000 109.2001950
20.0000000 30.0 478 3552 304368 3973 3763752323 4030 0.0000000 0.0000000 109.2001950
25.0000000 30.0 320 3574 327347 3969 3763752360 3894 0.0000000 0.0000000 109.2001950
30.0000000 30.0 145 3514 325771 3987 3763752398 3659 0.0000000 0.0000000 109.2001950
35.0000000 30.0 83 3527 343529 3837 3763752436 3610 0.0000000 0.0000000 109.2001950
40.0000000 30.0 67 3654 343545 4005 3763752473 3721 0.0000000 0.0000000 109.2001950
45.0000000 30.0 163 3475 319232 3983 3763752511 3638 0.0000000 0.0000000 109.2001950
50.0000000 30.0 309 3524 313609 4010 3763752548 3833 0.0000000 0.0000000 109.2001950
55.0000000 30.0 486 3563 308906 4083 3763752586 4049 0.0000000 0.0000000 109.2001950
60.0000000 30.0 514 3573 308423 4093 3763752623 4087 0.0000000 0.0000000 109.2001950
65.0000000 30.0 560 3500 309904 3892 3763752661 4060 0.0000000 0.0000000 109.2001950
70.0000000 30.0 410 3497 309358 4029 3763752699 3907 0.0000000 0.0000000 109.2001950
75.0000000 30.0 273 3543 309114 4003 3763752736 3816 0.0000000 0.0000000 109.2001950
80.0000000 30.0 137 3526 317717 3983 3763752774 3663 0.0000000 0.0000000 109.2001950
85.0000000 30.0 68 3386 339233 3852 3763752811 3454 0.0000000 0.0000000 109.2001950
90.0000000 30.0 90 3451 334053 3885 3763752849 3541 0.0000000 0.0000000 109.2001950
95.0000000 30.0 229 3615 304205 3937 3763752887 3844 0.0000000 0.0000000 109.2001950
