# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 226 3586 312470 3946 3763749063 3812 0.0000000 0.0000000 108.8999020
5.0000000 30.0 370 3604 308461 4005 3763749100 3974 0.0000000 0.0000000 108.8999020
10.0000000 30.0 447 3631 313284 3975 3763749138 4078 0.0000000 0.0000000 108.8999020
15.0000000 30.0 511 3651 312972 3939 3763749176 4162 0.0000000 0.0000000 108.8999020
20.0000000 30.0 436 3575 321718 3969 3763749213 4011 0.0000000 0.0000000 108.8999020
25.0000000 30.0 305 3598 328200 4007 3763749251 3903 0.0000000 0.0000000 108.8999020
30.0000000 30.0 164 3697 328984 3953 3763749289 3861 0.0000000 0.0000000 108.8999020
35.0000000 30.0 61 3603 347756 4018 3763749326 3664 0.0000000 0.0000000 108.8999020
40.0000000 30.0 77 3623 347966 4020 3763749364 3700 0.0000000 0.0000000 108.8999020
45.0000000 30.0 133 3671 334537 4102 3763749401 3804 0.0000000 0.0000000 108.8999020
50.0000000 30.0 267 3599 332771 4108 3763749439 3866 0.0000000 0.0000000 108.8999020
55.0000000 30.0 407 3593 333783 4065 3763749477 4000 0.0000000 0.0000000 108.8999020
60.0000000 30.0 518 3569 337542 3986 3763749514 4087 0.0000000 0.0000000 108.8999020
65.0000000 30.0 446 3659 335974 4052 3763749552 4105 0.0000000 0.0000000 108.8999020
70.0000000 30.0 366 3684 343609 3995 3763749590 4050 0.0000000 0.0000000 108.8999020
75.0000000 30.0 244 3600 342329 3972 3763749627 3844 0.0000000 0.0000000 108.8999020
80.0000000 30.0 109 3546 344763 3969 3763749665 3655 0.0000000 0.0000000 108.8999020
85.0000000 30.0 52 3586 347552 3886 3763749703 3638 0.0000000 0.0000000 108.8999020
90.0000000 30.0 87 3527 344869 4005 3763749740 3614 0.0000000 0.0000000 108.8999020
95.0000000 30.0 231 3612 343520 3903 3763749778 3843 0.0000000 0.0000000 108.8999020
