# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 239 2935 313178 4039 3763756057 3174 0.0000000 0.0000000 109.5747070
5.0000000 30.0 461 3002 315012 3982 3763756095 3463 0.0000000 0.0000000 109.5747070
10.0000000 30.0 684 2947 313287 3990 3763756132 3631 0.0000000 0.0000000 109.5747070
15.0000000 30.0 818 2872 322906 4008 3763756170 3690 0.0000000 0.0000000 109.5747070
20.0000000 30.0 684 2920 330628 3879 3763756208 3604 0.0000000 0.0000000 109.5747070
25.0000000 30.0 559 2970 308238 3932 3763756245 3529 0.0000000 0.0000000 109.5747070
30.0000000 30.0 278 2994 307079 3917 3763756283 3272 0.0000000 0.0000000 109.5747070
35.0000000 30.0 108 2884 306373 3894 3763756320 2992 0.0000000 0.0000000 109.5747070
40.0000000 30.0 51 3081 305242 4052 3763756358 3132 0.0000000 0.0000000 109.5747070
45.0000000 30.0 119 2942 306768 3977 3763756396 3061 0.0000000 0.0000000 109.5747070
50.0000000 30.0 331 2911 308632 3981 3763756433 3242 0.0000000 0.0000000 109.5747070
55.0000000 30.0 550 2976 311361 4012 3763756471 3526 0.0000000 0.0000000 109.5747070
60.0000000 30.0 718 2978 315938 3878 3763756509 3696 0.0000000 0.0000000 109.5747070
65.0000000 30.0 779 2992 328571 4011 3763756546 3771 0.0000000 0.0000000 109.5747070
70.0000000 30.0 664 2846 330059 4036 3763756584 3510 0.0000000 0.0000000 109.5747070
75.0000000 30.0 455 2865 310579 4044 3763756622 3320 0.0000000 0.0000000 109.5747070
80.0000000 30.0 222 3001 313805 3953 3763756659 3223 0.0000000 0.0000000 109.5747070
85.0000000 30.0 61 2931 320844 4051 3763756697 2992 0.0000000 0.0000000 109.5747070
90.0000000 30.0 75 2880 331055 4048 3763756735 2955 0.0000000 0.0000000 109.5747070
95.0000000 30.0 194 2912 333804 3943 3763756772 3106 0.0000000 0.0000000 109.5747070
