# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 295 3039 301561 4031 3763745179 3334 0.0000000 0.0000000 108.5249020
5.0000000 30.0 524 3054 303683 3930 3763745217 3578 0.0000000 0.0000000 108.5249020
10.0000000 30.0 691 3008 309519 3989 3763745254 3699 0.0000000 0.0000000 108.5249020
15.0000000 30.0 832 3014 311112 4054 3763745292 3846 0.0000000 0.0000000 108.5249020
20.0000000 30.0 714 3019 310949 3989 3763745329 3733 0.0000000 0.0000000 108.5249020
25.0000000 30.0 560 2944 309702 3964 3763745367 3504 0.0000000 0.0000000 108.5249020
30.0000000 30.0 284 2970 306619 3932 3763745405 3254 0.0000000 0.0000000 108.5249020
35.0000000 30.0 121 3061 311776 4117 3763745442 3182 0.0000000 0.0000000 108.5249020
40.0000000 30.0 61 2924 318394 4054 3763745480 2985 0.0000000 0.0000000 108.5249020
45.0000000 30.0 136 2920 309924 3852 3763745518 3056 0.0000000 0.0000000 108.5249020
50.0000000 30.0 385 3059 312974 4003 3763745555 3444 0.0000000 0.0000000 108.5249020
55.0000000 30.0 584 3025 305992 4055 3763745593 3609 0.0000000 0.0000000 108.5249020
60.0000000 30.0 742 3010 303980 3934 3763745631 3752 0.0000000 0.0000000 108.5249020
65.0000000 30.0 788 2924 303012 3941 3763745668 3712 0.0000000 0.0000000 108.5249020
70.0000000 30.0 645 2987 312981 4070 3763745706 3632 0.0000000 0.0000000 108.5249020
75.0000000 30.0 449 2885 315790 3976 3763745743 3334 0.0000000 0.0000000 108.5249020
80.0000000 30.0 172 2966 314599 3991 3763745781 3138 0.0000000 0.0000000 108.5249020
85.0000000 30.0 68 2930 316274 3917 3763745819 2998 0.0000000 0.0000000 108.5249020
90.0000000 30.0 85 2915 314220 3924 3763745856 3000 0.0000000 0.0000000 108.5249020
95.0000000 30.0 263 2908 301363 3934 3763745894 3171 0.0000000 0.0000000 108.5249020
