* begin:	10.06.2021 06:35:24
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF2_weak_2h.cfg
*
* no cfg file, sc file created manually
* 0	43.1000977	10.0	23589	2616	61931	63461	3706151728	26205	0.0000000	0.0000000
* Date: 10.06.2021	Time: 08:35
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 7200.005000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	33	87
1	1.00	77	187
2	2.00	89	198
3	3.00	82	157
4	4.00	67	215
5	5.00	61	190
6	6.00	77	211
7	7.00	73	215
8	8.00	82	241
9	9.00	59	248
10	10.00	71	230
11	11.00	84	212
12	12.00	67	251
13	13.00	72	235
14	14.00	78	213
15	15.00	92	166
16	16.00	90	200
17	17.00	82	176
18	18.00	84	175
19	19.00	89	181
20	20.00	71	173
21	21.00	85	197
22	22.00	74	219
23	23.00	86	189
24	24.00	59	224
25	25.00	71	211
26	26.00	79	223
27	27.00	67	228
28	28.00	83	218
29	29.00	93	211
30	30.00	74	232
31	31.00	80	214
32	32.00	90	224
33	33.00	78	193
34	34.00	89	198
35	35.00	76	167
36	36.00	91	192
37	37.00	67	164
38	38.00	71	193
39	39.00	68	179
40	40.00	79	179
41	41.00	76	219
42	42.00	84	228
43	43.00	73	224
44	44.00	77	225
45	45.00	64	230
46	46.00	94	259
47	47.00	75	238
48	48.00	81	228
49	49.00	62	210
50	50.00	96	252
51	51.00	68	177
52	52.00	94	176
53	53.00	81	174
54	54.00	83	155
55	55.00	70	155
56	56.00	86	185
57	57.00	76	166
58	58.00	79	191
59	59.00	58	198
60	60.00	76	217
61	61.00	57	235
62	62.00	91	232
63	63.00	79	221
64	64.00	81	262
65	65.00	76	250
66	66.00	68	231
67	67.00	85	191
68	68.00	80	219
69	69.00	78	192
70	70.00	85	193
71	71.00	70	193
72	72.00	69	180
73	73.00	72	187
74	74.00	84	196
75	75.00	63	191
76	76.00	78	197
77	77.00	66	185
78	78.00	64	217
79	79.00	82	235
80	80.00	74	262
81	81.00	64	218
82	82.00	87	229
83	83.00	82	225
84	84.00	74	220
85	85.00	91	217
86	86.00	75	246
87	87.00	76	181
88	88.00	88	221
89	89.00	81	177
90	90.00	91	183
91	91.00	89	193
92	92.00	84	199
93	93.00	58	193
94	94.00	77	212
95	95.00	69	192
96	96.00	83	202
97	97.00	104	187
98	98.00	75	239
99	99.00	68	217
100	100.00	62	238
101	101.00	69	234
102	102.00	77	259
103	103.00	91	221
104	104.00	88	224
105	105.00	89	184
106	106.00	79	201
107	107.00	83	213
108	108.00	77	181
109	109.00	75	186
110	110.00	73	205
111	111.00	79	191
112	112.00	81	190
113	113.00	67	206
114	114.00	80	213
115	115.00	77	206
116	116.00	83	261
117	117.00	74	216
118	118.00	87	274
119	119.00	79	218
120	120.00	85	250
121	121.00	68	196
122	122.00	78	220
123	123.00	74	188
124	124.00	68	201
125	125.00	83	205
126	126.00	67	186
127	127.00	64	177
128	128.00	84	183
129	129.00	78	183
130	130.00	84	203
131	131.00	68	187
132	132.00	71	219
133	133.00	78	232
134	134.00	75	232
135	135.00	66	270
136	136.00	80	232
137	137.00	76	215
138	138.00	81	235
139	139.00	74	219
140	140.00	81	221
141	141.00	80	207
142	142.00	89	207
143	143.00	92	148
144	144.00	75	187
145	145.00	78	176
146	146.00	70	210
147	147.00	65	166
148	148.00	80	210
149	149.00	73	209
150	150.00	80	239
151	151.00	84	241
152	152.00	77	237
153	153.00	74	246
154	154.00	76	246
155	155.00	78	241
156	156.00	81	241
157	157.00	83	207
158	158.00	88	204
159	159.00	82	199
160	160.00	72	197
161	161.00	75	169
162	162.00	58	182
163	163.00	74	154
164	164.00	82	177
165	165.00	90	188
166	166.00	75	218
167	167.00	75	194
168	168.00	51	197
169	169.00	71	225
170	170.00	78	215
171	171.00	78	220
172	172.00	79	273
173	173.00	69	201
174	174.00	78	235
175	175.00	74	218
176	176.00	83	192
177	177.00	78	167
178	178.00	75	168
179	179.00	64	194
180	180.00	62	166
181	181.00	78	134
182	182.00	78	188
183	183.00	65	175
184	184.00	83	196
185	185.00	82	205
186	186.00	83	239
187	187.00	81	216
188	188.00	70	246
189	189.00	87	251
190	190.00	71	243
191	191.00	78	230
192	192.00	87	262
193	193.00	74	210
194	194.00	80	182
195	195.00	84	202
196	196.00	83	190
197	197.00	83	168
198	198.00	88	214
199	199.00	82	156
200	200.00	76	173
201	201.00	100	173
202	202.00	73	202
203	203.00	88	219
204	204.00	81	208
205	205.00	66	227
206	206.00	97	266
207	207.00	70	217
208	208.00	62	259
209	209.00	77	228
210	210.00	85	233
211	211.00	66	217
212	212.00	83	198
213	213.00	75	211
214	214.00	94	213
215	215.00	74	190
216	216.00	81	192
217	217.00	69	178
218	218.00	62	181
219	219.00	66	188
220	220.00	75	181
221	221.00	74	192
222	222.00	70	202
223	223.00	68	225
224	224.00	101	221
225	225.00	58	243
226	226.00	77	248
227	227.00	72	238
228	228.00	73	236
229	229.00	72	235
230	230.00	83	240
231	231.00	65	188
232	232.00	101	196
233	233.00	77	177
234	234.00	78	185
235	235.00	71	189
236	236.00	75	179
237	237.00	86	179
238	238.00	88	193
239	239.00	77	213
240	240.00	88	219
241	241.00	71	225
242	242.00	91	208
243	243.00	78	228
244	244.00	107	263
245	245.00	77	232
246	246.00	82	229
247	247.00	61	222
248	248.00	72	203
249	249.00	62	181
250	250.00	85	236
251	251.00	78	163
252	252.00	92	218
253	253.00	72	210
254	254.00	95	196
255	255.00	79	193
256	256.00	83	213
257	257.00	90	246
258	258.00	80	221
259	259.00	74	243
260	260.00	76	237
261	261.00	71	210
262	262.00	86	234
263	263.00	74	203
264	264.00	95	215
265	265.00	71	173
266	266.00	80	205
267	267.00	78	194
268	268.00	75	200
269	269.00	69	161
270	270.00	93	168
271	271.00	93	192
272	272.00	90	197
273	273.00	90	184
274	274.00	66	235
275	275.00	77	240
276	276.00	57	214
277	277.00	103	245
278	278.00	68	271
279	279.00	64	252
280	280.00	61	249
281	281.00	79	210
282	282.00	71	212
283	283.00	78	190
284	284.00	78	187
285	285.00	79	214
286	286.00	82	176
287	287.00	97	177
288	288.00	81	203
289	289.00	82	221
290	290.00	84	216
291	291.00	75	192
292	292.00	84	210
293	293.00	66	217
294	294.00	86	247
295	295.00	66	244
296	296.00	81	236
297	297.00	72	245
298	298.00	67	230
299	299.00	86	186
300	300.00	72	229
301	301.00	62	214
302	302.00	75	190
303	303.00	72	167
304	304.00	47	91
* end: 10.06.2021 08:35:29
