* begin:	27/09/2023 12:45:42
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_19pt_pi8_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1495100	5.0	92998	67	32540	287511	3778657846	93065	0.0000000	0.0000000
* Date: 27/09/2023	Time: 13:10
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1500.004000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.00	311	982
1	3.00	1500.00	637	1999
2	6.00	1500.00	627	2025
3	9.00	1500.00	672	1934
4	12.00	1500.00	652	1982
5	15.00	1500.00	653	1859
6	18.00	1500.00	629	1962
7	21.00	1500.00	621	1922
8	24.00	1500.00	664	2009
9	27.00	1500.00	649	1988
10	30.00	1500.00	631	1941
11	33.00	1500.00	657	1984
12	36.00	1500.00	667	2034
13	39.00	1500.00	673	2004
14	42.00	1500.00	631	1963
15	45.00	1500.00	646	1954
16	48.00	1500.00	664	2008
17	51.00	1500.00	635	1952
18	54.00	1500.00	638	1899
19	57.00	1500.00	594	1990
20	60.00	1500.00	629	1964
21	63.00	1500.00	640	1986
22	66.00	1500.00	655	1948
23	69.00	1500.00	638	1985
24	72.00	1500.00	686	1980
25	75.00	1500.00	606	1954
26	78.00	1500.00	644	1926
27	81.00	1500.00	617	2102
28	84.00	1500.00	672	1981
29	87.00	1500.00	659	2002
30	90.00	1500.00	660	2032
31	93.00	1500.00	657	1948
32	96.00	1500.00	659	2067
33	99.00	1500.00	654	1957
34	102.00	1500.00	653	1929
35	105.00	1500.00	652	1925
36	108.00	1500.00	667	2018
37	111.00	1500.00	633	1966
38	114.00	1500.00	616	1916
39	117.00	1500.00	605	1874
40	120.00	1500.00	699	2047
41	123.00	1500.00	620	1928
42	126.00	1500.00	664	2008
43	129.00	1500.00	612	2077
44	132.00	1500.00	664	2091
45	135.00	1500.00	623	1971
46	138.00	1500.00	628	2032
47	141.00	1500.00	621	1967
48	144.00	1500.00	637	2075
49	147.00	1500.00	708	2065
50	150.00	1500.00	629	2066
51	153.00	1500.00	639	1972
52	156.00	1500.00	673	1982
53	159.00	1500.00	640	1966
54	162.00	1500.00	622	2030
55	165.00	1500.00	646	2011
56	168.00	1500.00	639	2071
57	171.00	1500.00	636	1981
58	174.00	1500.00	672	1974
59	177.00	1500.00	644	1934
60	180.00	1500.00	646	2010
61	183.00	1500.00	631	1917
62	186.00	1500.00	634	2013
63	189.00	1500.00	618	1967
64	192.00	1500.00	648	1985
65	195.00	1500.00	694	1986
66	198.00	1500.00	636	2052
67	201.00	1500.00	615	1969
68	204.00	1500.00	606	2044
69	207.00	1500.00	565	2014
70	210.00	1500.00	681	1982
71	213.00	1500.00	628	2016
72	216.00	1500.00	624	1970
73	219.00	1500.00	637	1996
74	222.00	1500.00	637	2002
75	225.00	1500.00	628	1959
76	228.00	1500.00	671	2052
77	231.00	1500.00	637	2018
78	234.00	1500.00	654	1969
79	237.00	1500.00	646	2050
80	240.00	1500.00	680	2144
81	243.00	1500.00	649	1931
82	246.00	1500.00	650	2063
83	249.00	1500.00	645	2034
84	252.00	1500.00	619	2005
85	255.00	1500.00	627	1882
86	258.00	1500.00	655	2041
87	261.00	1500.00	603	1977
88	264.00	1500.00	673	1963
89	267.00	1500.00	615	2029
90	270.00	1500.00	630	1962
91	273.00	1500.00	644	1962
92	276.00	1500.00	661	1928
93	279.00	1500.00	645	1958
94	282.00	1500.00	639	1987
95	285.00	1500.00	662	1966
96	288.00	1500.00	665	1990
97	291.00	1500.00	608	1979
98	294.00	1500.00	656	2033
99	297.00	1500.00	648	1913
100	300.00	1500.00	673	1962
101	303.00	1500.00	634	1974
102	306.00	1500.00	651	1898
103	309.00	1500.00	680	1970
104	312.00	1500.00	661	1951
105	315.00	1500.00	630	2009
106	318.00	1500.00	580	2074
107	321.00	1500.00	638	1911
108	324.00	1500.00	636	2061
109	327.00	1500.00	598	1945
110	330.00	1500.00	693	2085
111	333.00	1500.00	680	1971
112	336.00	1500.00	617	2034
113	339.00	1500.00	627	1934
114	342.00	1500.00	632	2011
115	345.00	1500.00	623	1941
116	348.00	1500.00	692	2008
117	351.00	1500.00	597	2134
118	354.00	1500.00	629	2037
119	357.00	1500.00	664	1939
120	360.00	1500.00	697	1994
121	363.00	1500.00	605	1977
122	366.00	1500.00	644	2031
123	369.00	1500.00	638	1887
124	372.00	1500.00	656	1934
125	375.00	1500.00	646	1963
126	378.00	1500.00	665	1971
127	381.00	1500.00	669	1967
128	384.00	1500.00	659	2029
129	387.00	1500.00	654	1944
130	390.00	1500.00	654	1978
131	393.00	1500.00	624	1982
132	396.00	1500.00	646	2006
133	399.00	1500.00	588	2040
134	402.00	1500.00	653	2000
135	405.00	1500.00	642	1961
136	408.00	1500.00	659	2041
137	411.00	1500.00	665	1938
138	414.00	1500.00	661	1965
139	417.00	1500.00	625	1938
140	420.00	1500.00	684	1972
141	423.00	1500.00	598	1966
142	426.00	1500.00	593	2021
143	429.00	1500.00	604	2017
144	432.00	1500.00	636	1994
* end: 27/09/2023 13:10:47
