# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.5000000 15.0 211 1165 170558 1980 3763986215 1376 0.0000000 0.0000000
1.0000000 15.0 157 1135 172868 1937 3763986234 1292 0.0000000 0.0000000
1.5000000 15.0 143 1109 171588 1986 3763986253 1252 0.0000000 0.0000000
2.0000000 15.0 86 1063 170511 1987 3763986272 1149 0.0000000 0.0000000
2.5000000 15.0 42 1132 165686 1943 3763986291 1174 0.0000000 0.0000000
3.0000000 15.0 26 1101 166351 1903 3763986311 1127 0.0000000 0.0000000
3.5000000 15.0 12 1128 165322 1993 3763986330 1140 0.0000000 0.0000000
4.0000000 15.0 34 1076 163582 1983 3763986349 1110 0.0000000 0.0000000
4.5000000 15.0 56 1053 164526 1953 3763986368 1109 0.0000000 0.0000000
5.0000000 15.0 107 1132 151455 2020 3763986387 1239 0.0000000 0.0000000
5.5000000 15.0 107 1034 156527 2007 3763986407 1141 0.0000000 0.0000000
