* begin:	30/08/2023 21:14:38
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_ifg.cfg
*
* no cfg file, sc file created manually
* 0	2.9882812	20.0	21285	3343	127010	43147	3776268882	67775	0.0000000	0.0000000
* Date: 30/08/2023	Time: 21:34
* Pulsetime (탎):0.000003	Looptime (탎): 301.000000	BinWidth (탎): 3.000000	BinCount: 101	measured time (s): 1200.005000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	127	263
1	3.00	1200.01	214	557
2	6.00	1200.01	249	569
3	9.00	1200.01	239	615
4	12.00	1200.01	230	615
5	15.00	1200.01	236	616
6	18.00	1200.01	238	600
7	21.00	1200.01	240	609
8	24.00	1200.01	237	611
9	27.00	1200.01	223	585
10	30.00	1200.01	220	590
11	33.00	1200.01	219	539
12	36.00	1200.01	245	503
13	39.00	1200.01	214	458
14	42.00	1200.01	208	441
15	45.00	1200.01	208	388
16	48.00	1200.01	204	350
17	51.00	1200.01	190	298
18	54.00	1200.01	176	297
19	57.00	1200.01	213	295
20	60.00	1200.01	190	271
21	63.00	1200.01	183	225
22	66.00	1200.01	162	216
23	69.00	1200.01	191	277
24	72.00	1200.01	186	266
25	75.00	1200.01	181	283
26	78.00	1200.01	195	282
27	81.00	1200.01	181	290
28	84.00	1200.01	200	332
29	87.00	1200.01	218	355
30	90.00	1200.01	225	397
31	93.00	1200.01	213	449
32	96.00	1200.01	212	489
33	99.00	1200.01	217	510
34	102.00	1200.01	249	497
35	105.00	1200.01	216	586
36	108.00	1200.01	244	569
37	111.00	1200.01	236	602
38	114.00	1200.01	205	625
39	117.00	1200.01	251	640
40	120.00	1200.01	225	640
41	123.00	1200.01	242	555
42	126.00	1200.01	227	634
43	129.00	1200.01	230	594
44	132.00	1200.01	239	546
45	135.00	1200.01	259	505
46	138.00	1200.01	237	481
47	141.00	1200.01	213	439
48	144.00	1200.01	240	404
49	147.00	1200.01	230	350
50	150.00	1200.01	236	328
51	153.00	1200.01	201	352
52	156.00	1200.01	173	258
53	159.00	1200.01	195	274
54	162.00	1200.01	182	247
55	165.00	1200.01	184	246
56	168.00	1200.01	159	260
57	171.00	1200.01	168	239
58	174.00	1200.01	176	276
59	177.00	1200.01	177	259
60	180.00	1200.01	192	304
61	183.00	1200.01	184	344
62	186.00	1200.01	200	295
63	189.00	1200.01	214	368
64	192.00	1200.01	218	437
65	195.00	1200.01	208	472
66	198.00	1200.01	240	520
67	201.00	1200.01	200	518
68	204.00	1200.01	238	588
69	207.00	1200.01	247	537
70	210.00	1200.01	227	554
71	213.00	1200.01	261	631
72	216.00	1200.01	250	614
73	219.00	1200.01	251	649
74	222.00	1200.01	250	633
75	225.00	1200.01	236	640
76	228.00	1200.01	222	600
77	231.00	1200.01	222	548
78	234.00	1200.01	213	569
79	237.00	1200.01	196	509
80	240.00	1200.01	212	478
81	243.00	1200.01	232	444
82	246.00	1200.01	209	397
83	249.00	1200.01	178	344
84	252.00	1200.01	190	301
85	255.00	1200.01	203	292
86	258.00	1200.01	215	262
87	261.00	1200.01	185	237
88	264.00	1200.01	171	260
89	267.00	1200.01	150	266
90	270.00	1200.01	176	263
91	273.00	1200.01	200	254
92	276.00	1200.01	184	237
93	279.00	1200.01	180	297
94	282.00	1200.01	178	298
95	285.00	1200.01	207	295
96	288.00	1200.01	221	366
97	291.00	1200.01	217	376
98	294.00	1200.01	217	422
99	297.00	1200.01	228	483
100	300.00	1200.01	185	398
* end: 30/08/2023 21:34:43
