# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 383 2966 303581 3894 3763675998 3349 0.0000000 0.0000000 110.3251950
5.0000000 30.0 597 2963 302641 3958 3763676035 3560 0.0000000 0.0000000 110.3251950
10.0000000 30.0 806 2905 301569 3893 3763676073 3711 0.0000000 0.0000000 110.3251950
15.0000000 30.0 863 2912 303078 3980 3763676110 3775 0.0000000 0.0000000 110.3251950
20.0000000 30.0 675 2924 303098 3845 3763676148 3599 0.0000000 0.0000000 110.3251950
25.0000000 30.0 533 2953 301652 3934 3763676186 3486 0.0000000 0.0000000 110.3251950
30.0000000 30.0 250 2809 302371 3980 3763676224 3059 0.0000000 0.0000000 110.3251950
35.0000000 30.0 77 2960 301532 4003 3763676261 3037 0.0000000 0.0000000 110.3251950
40.0000000 30.0 52 2827 301373 3978 3763676299 2879 0.0000000 0.0000000 110.3251950
45.0000000 30.0 194 2859 301084 4015 3763676337 3053 0.0000000 0.0000000 110.3251950
50.0000000 30.0 427 2894 300644 3902 3763676374 3321 0.0000000 0.0000000 110.3251950
55.0000000 30.0 735 2952 306600 3969 3763676412 3687 0.0000000 0.0000000 110.3251950
60.0000000 30.0 860 2856 356851 3968 3763676450 3716 0.0000000 0.0000000 110.3251950
65.0000000 30.0 798 2926 352241 3874 3763676487 3724 0.0000000 0.0000000 110.3251950
70.0000000 30.0 655 2954 352975 3859 3763676525 3609 0.0000000 0.0000000 110.3251950
75.0000000 30.0 373 2844 354061 4061 3763676563 3217 0.0000000 0.0000000 110.3251950
80.0000000 30.0 186 2871 387812 3950 3763676600 3057 0.0000000 0.0000000 110.3251950
85.0000000 30.0 35 2985 393638 3963 3763676638 3020 0.0000000 0.0000000 110.3251950
90.0000000 30.0 90 2787 389544 3932 3763676676 2877 0.0000000 0.0000000 110.3251950
95.0000000 30.0 312 2903 392207 3920 3763676714 3215 0.0000000 0.0000000 110.3251950
