# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 396 2687 306334 3945 3763653859 3083 0.0000000 0.0000000 108.6748050
5.0000000 30.0 716 2599 302113 3951 3763653896 3315 0.0000000 0.0000000 108.6748050
10.0000000 30.0 918 2532 304065 3901 3763653934 3450 0.0000000 0.0000000 108.6748050
15.0000000 30.0 958 2611 304805 3922 3763653972 3569 0.0000000 0.0000000 108.6748050
20.0000000 30.0 918 2530 305922 4017 3763654009 3448 0.0000000 0.0000000 108.6748050
25.0000000 30.0 549 2603 305010 3978 3763654047 3152 0.0000000 0.0000000 108.6748050
30.0000000 30.0 298 2541 307236 3922 3763654084 2839 0.0000000 0.0000000 108.6748050
35.0000000 30.0 90 2569 306162 4050 3763654122 2659 0.0000000 0.0000000 108.6748050
40.0000000 30.0 75 2491 303636 3956 3763654160 2566 0.0000000 0.0000000 108.6748050
45.0000000 30.0 204 2653 303149 3983 3763654197 2857 0.0000000 0.0000000 108.6748050
50.0000000 30.0 475 2607 305590 3979 3763654235 3082 0.0000000 0.0000000 108.6748050
55.0000000 30.0 792 2595 305113 3896 3763654272 3387 0.0000000 0.0000000 108.6748050
60.0000000 30.0 947 2571 318543 3959 3763654310 3518 0.0000000 0.0000000 108.6748050
65.0000000 30.0 1023 2505 343703 4018 3763654348 3528 0.0000000 0.0000000 108.6748050
70.0000000 30.0 741 2543 344301 4085 3763654385 3284 0.0000000 0.0000000 108.6748050
75.0000000 30.0 452 2671 344172 3933 3763654423 3123 0.0000000 0.0000000 108.6748050
80.0000000 30.0 189 2628 344419 4025 3763654460 2817 0.0000000 0.0000000 108.6748050
85.0000000 30.0 65 2530 342234 3906 3763654498 2595 0.0000000 0.0000000 108.6748050
90.0000000 30.0 124 2572 340514 3961 3763654536 2696 0.0000000 0.0000000 108.6748050
95.0000000 30.0 400 2680 342501 3809 3763654573 3080 0.0000000 0.0000000 108.6748050
