# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 213 3911 312161 4052 3763656872 4124 0.0000000 0.0000000 108.8999020
5.0000000 30.0 328 3873 308561 4000 3763656910 4201 0.0000000 0.0000000 108.8999020
10.0000000 30.0 449 3789 311285 4094 3763656948 4238 0.0000000 0.0000000 108.8999020
15.0000000 30.0 409 3958 307484 3990 3763656985 4367 0.0000000 0.0000000 108.8999020
20.0000000 30.0 393 3882 310840 3978 3763657023 4275 0.0000000 0.0000000 108.8999020
25.0000000 30.0 238 3937 308562 3820 3763657060 4175 0.0000000 0.0000000 108.8999020
30.0000000 30.0 121 3941 307717 3904 3763657098 4062 0.0000000 0.0000000 108.8999020
35.0000000 30.0 46 3972 304094 3933 3763657136 4018 0.0000000 0.0000000 108.8999020
40.0000000 30.0 48 3846 302841 3990 3763657173 3894 0.0000000 0.0000000 108.8999020
45.0000000 30.0 135 3924 302308 3904 3763657211 4059 0.0000000 0.0000000 108.8999020
50.0000000 30.0 248 3944 303830 3917 3763657249 4192 0.0000000 0.0000000 108.8999020
55.0000000 30.0 373 3992 309388 3996 3763657286 4365 0.0000000 0.0000000 108.8999020
60.0000000 30.0 460 3847 324938 3989 3763657324 4307 0.0000000 0.0000000 108.8999020
65.0000000 30.0 406 3780 330109 3922 3763657361 4186 0.0000000 0.0000000 108.8999020
70.0000000 30.0 308 3794 327314 4025 3763657399 4102 0.0000000 0.0000000 108.8999020
75.0000000 30.0 210 3815 323564 3889 3763657437 4025 0.0000000 0.0000000 108.8999020
80.0000000 30.0 76 3909 364578 4036 3763657474 3985 0.0000000 0.0000000 108.8999020
85.0000000 30.0 35 3850 366210 3931 3763657512 3885 0.0000000 0.0000000 108.8999020
90.0000000 30.0 74 3805 364976 3854 3763657549 3879 0.0000000 0.0000000 108.8999020
95.0000000 30.0 197 3872 364902 3851 3763657587 4069 0.0000000 0.0000000 108.8999020
