# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 174 4087 303682 4009 3763658882 4261 0.0000000 0.0000000 109.0502930
5.0000000 30.0 243 4208 305562 4044 3763658920 4451 0.0000000 0.0000000 109.0502930
10.0000000 30.0 350 4205 306046 4048 3763658957 4555 0.0000000 0.0000000 109.0502930
15.0000000 30.0 344 4307 303627 3983 3763658995 4651 0.0000000 0.0000000 109.0502930
20.0000000 30.0 277 4320 303765 3983 3763659032 4597 0.0000000 0.0000000 109.0502930
25.0000000 30.0 147 4242 305404 4071 3763659070 4389 0.0000000 0.0000000 109.0502930
30.0000000 30.0 79 4241 302842 3901 3763659108 4320 0.0000000 0.0000000 109.0502930
35.0000000 30.0 34 4227 304633 3984 3763659145 4261 0.0000000 0.0000000 109.0502930
40.0000000 30.0 48 4216 305032 4059 3763659183 4264 0.0000000 0.0000000 109.0502930
45.0000000 30.0 95 4295 302273 4058 3763659221 4390 0.0000000 0.0000000 109.0502930
50.0000000 30.0 201 4201 305562 3988 3763659258 4402 0.0000000 0.0000000 109.0502930
55.0000000 30.0 298 4251 300945 3946 3763659296 4549 0.0000000 0.0000000 109.0502930
60.0000000 30.0 346 4167 303631 3985 3763659333 4513 0.0000000 0.0000000 109.0502930
65.0000000 30.0 282 4177 301149 3952 3763659371 4459 0.0000000 0.0000000 109.0502930
70.0000000 30.0 249 4178 304996 4018 3763659409 4427 0.0000000 0.0000000 109.0502930
75.0000000 30.0 111 4129 299764 3976 3763659446 4240 0.0000000 0.0000000 109.0502930
80.0000000 30.0 60 4231 302651 3988 3763659484 4291 0.0000000 0.0000000 109.0502930
85.0000000 30.0 34 4210 302509 3879 3763659522 4244 0.0000000 0.0000000 109.0502930
90.0000000 30.0 72 4166 305043 3939 3763659559 4238 0.0000000 0.0000000 109.0502930
95.0000000 30.0 143 4288 304655 3962 3763659597 4431 0.0000000 0.0000000 109.0502930
