# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 355 3077 355152 3977 3763665923 3432 0.0000000 0.0000000 109.5747070
5.0000000 30.0 517 3153 353850 3991 3763665960 3670 0.0000000 0.0000000 109.5747070
10.0000000 30.0 764 3061 356085 4071 3763665998 3825 0.0000000 0.0000000 109.5747070
15.0000000 30.0 753 3005 354024 3875 3763666036 3758 0.0000000 0.0000000 109.5747070
20.0000000 30.0 678 3107 392835 3990 3763666073 3785 0.0000000 0.0000000 109.5747070
25.0000000 30.0 472 3086 395636 3889 3763666111 3558 0.0000000 0.0000000 109.5747070
30.0000000 30.0 185 3117 396467 3990 3763666148 3302 0.0000000 0.0000000 109.5747070
35.0000000 30.0 71 3147 395476 3875 3763666186 3218 0.0000000 0.0000000 109.5747070
40.0000000 30.0 58 3106 349072 3928 3763666224 3164 0.0000000 0.0000000 109.5747070
45.0000000 30.0 173 3158 350366 3915 3763666261 3331 0.0000000 0.0000000 109.5747070
50.0000000 30.0 388 3195 345286 3869 3763666299 3583 0.0000000 0.0000000 109.5747070
55.0000000 30.0 578 3256 350440 3861 3763666336 3834 0.0000000 0.0000000 109.5747070
60.0000000 30.0 747 3133 323283 4026 3763666374 3880 0.0000000 0.0000000 109.5747070
65.0000000 30.0 742 3090 354514 3915 3763666412 3832 0.0000000 0.0000000 109.5747070
70.0000000 30.0 540 3112 352520 3803 3763666449 3652 0.0000000 0.0000000 109.5747070
75.0000000 30.0 362 2981 353580 3924 3763666487 3343 0.0000000 0.0000000 109.5747070
80.0000000 30.0 139 3018 311565 3959 3763666525 3157 0.0000000 0.0000000 109.5747070
85.0000000 30.0 48 3238 321044 3994 3763666562 3286 0.0000000 0.0000000 109.5747070
90.0000000 30.0 106 3002 321559 3881 3763666600 3108 0.0000000 0.0000000 109.5747070
95.0000000 30.0 297 3093 304548 3908 3763666638 3390 0.0000000 0.0000000 109.5747070
