# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 30.0 420 2570 318373 3906 3763662905 2990 0.0000000 0.0000000 109.3500980
5.0000000 30.0 728 2587 315579 3978 3763662942 3315 0.0000000 0.0000000 109.3500980
10.0000000 30.0 936 2579 313831 3886 3763662980 3515 0.0000000 0.0000000 109.3500980
15.0000000 30.0 1006 2525 304424 3963 3763663017 3531 0.0000000 0.0000000 109.3500980
20.0000000 30.0 843 2602 303959 4060 3763663055 3445 0.0000000 0.0000000 109.3500980
25.0000000 30.0 612 2580 302698 3976 3763663093 3192 0.0000000 0.0000000 109.3500980
30.0000000 30.0 322 2545 305160 3918 3763663130 2867 0.0000000 0.0000000 109.3500980
35.0000000 30.0 100 2663 308464 3928 3763663168 2763 0.0000000 0.0000000 109.3500980
40.0000000 30.0 51 2542 311926 3978 3763663206 2593 0.0000000 0.0000000 109.3500980
45.0000000 30.0 227 2620 311757 3890 3763663243 2847 0.0000000 0.0000000 109.3500980
50.0000000 30.0 514 2597 266810 3976 3763663281 3111 0.0000000 0.0000000 109.3500980
55.0000000 30.0 845 2538 264729 3894 3763663318 3383 0.0000000 0.0000000 109.3500980
60.0000000 30.0 986 2606 269757 3947 3763663356 3592 0.0000000 0.0000000 109.3500980
65.0000000 30.0 944 2616 323275 3930 3763663394 3560 0.0000000 0.0000000 109.3500980
70.0000000 30.0 775 2643 326935 3972 3763663431 3418 0.0000000 0.0000000 109.3500980
75.0000000 30.0 466 2708 321470 4064 3763663469 3174 0.0000000 0.0000000 109.3500980
80.0000000 30.0 186 2563 345001 3952 3763663507 2749 0.0000000 0.0000000 109.3500980
85.0000000 30.0 51 2580 342567 3985 3763663544 2631 0.0000000 0.0000000 109.3500980
90.0000000 30.0 118 2551 309407 3838 3763663582 2669 0.0000000 0.0000000 109.3500980
95.0000000 30.0 335 2615 310883 3914 3763663620 2950 0.0000000 0.0000000 109.3500980
