# Coil_pos O-Beam err ps_pos
0.0000000 46.7870920 17.0000000 108.2998050
5.0000000 84.1507170 21.4009346 108.2998050
10.0000000 134.4407690 24.6981781 108.2998050
15.0000000 216.7443097 26.8700577 108.2998050
20.0000000 229.3495836 26.0768096 108.2998050
25.0000000 162.6612047 22.2934968 108.2998050
30.0000000 118.5500131 17.9722008 108.2998050
35.0000000 36.2686774 12.2882057 108.2998050
40.0000000 -20.3079315 9.0553851 108.2998050
45.0000000 -29.3205501 11.9582607 108.2998050
50.0000000 11.2016890 17.5214155 108.2998050
55.0000000 78.3532580 22.3606798 108.2998050
60.0000000 203.2096007 26.4764046 108.2998050
65.0000000 237.2785769 27.0185122 108.2998050
70.0000000 215.4626700 24.9799920 108.2998050
75.0000000 179.9269284 21.4476106 108.2998050
80.0000000 117.5134923 16.6733320 108.2998050
85.0000000 6.7380470 10.2956301 108.2998050
90.0000000 -38.7338184 9.1104336 108.2998050
95.0000000 -0.6033597 14.7648231 108.2998050
