# Coil_pos O-Beam err ps_pos
0.0000000 421.3912503 27.4226184 108.0747070
5.0000000 627.0868431 33.8378486 108.0747070
10.0000000 761.9763974 37.5898923 108.0747070
15.0000000 806.1403418 38.4837628 108.0747070
20.0000000 645.4419155 35.0000000 108.0747070
25.0000000 375.4458097 27.9284801 108.0747070
30.0000000 181.7362989 20.0997512 108.0747070
35.0000000 14.8825015 11.0905365 108.0747070
40.0000000 26.6512966 11.6619038 108.0747070
45.0000000 184.5521507 20.2484567 108.0747070
50.0000000 525.6263026 30.5614136 108.0747070
55.0000000 729.5675421 36.2215406 108.0747070
60.0000000 813.4005034 38.5875628 108.0747070
65.0000000 764.6772352 37.6031914 108.0747070
70.0000000 585.5245591 33.1662479 108.0747070
75.0000000 344.1433351 25.9036677 108.0747070
80.0000000 100.8978633 16.2788206 108.0747070
85.0000000 30.4411440 11.1355287 108.0747070
90.0000000 104.5827247 15.7797338 108.0747070
95.0000000 322.3675619 24.8596058 108.0747070
