# Coil_pos O-Beam err ps_pos
0.0000000 88.8971517 18.6010752 108.2255860
5.0000000 203.8837103 24.5356883 108.2255860
10.0000000 249.8844690 27.4772633 108.2255860
15.0000000 359.1751722 29.8831056 108.2255860
20.0000000 282.6355816 27.4772633 108.2255860
25.0000000 209.8336909 23.5796522 108.2255860
30.0000000 154.5493613 19.0262976 108.2255860
35.0000000 17.3827507 11.4455231 108.2255860
40.0000000 0.5060775 10.1980390 108.2255860
45.0000000 18.7303603 14.1421356 108.2255860
50.0000000 74.2387972 19.7230829 108.2255860
55.0000000 209.2695213 25.6515107 108.2255860
60.0000000 264.2583406 28.1424946 108.2255860
65.0000000 281.8996819 28.3019434 108.2255860
70.0000000 278.6178018 26.5518361 108.2255860
75.0000000 171.0464116 21.4242853 108.2255860
80.0000000 89.9044535 15.8429795 108.2255860
85.0000000 -0.3012882 9.8994949 108.2255860
90.0000000 -4.5547597 11.0000000 108.2255860
95.0000000 67.4213877 17.2916165 108.2255860
