# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-0.999756 20.0 1150 2582 62233 2590 3843190058 3732 0.000000 0.000000
-0.911865 20.0 611 2949 62030 2609 3843190081 3560 0.000000 0.000000
-0.812988 20.0 516 3218 62288 2534 3843190104 3734 0.000000 0.000000
-0.703125 20.0 693 2931 61449 2531 3843190150 3624 0.000000 0.000000
-0.604248 20.0 1340 2424 61849 2526 3843190173 3764 0.000000 0.000000
-0.505371 20.0 2105 1764 61961 2670 3843190196 3869 0.000000 0.000000
-0.417480 20.0 2609 1285 62060 2634 3843190219 3894 0.000000 0.000000
-0.296631 20.0 2744 1197 62021 2608 3843190243 3941 0.000000 0.000000
-0.208740 20.0 2451 1364 62207 2601 3843190266 3815 0.000000 0.000000
-0.109863 20.0 2033 1753 62522 2572 3843190289 3786 0.000000 0.000000
0.000000 20.0 1392 2483 62443 2637 3843190312 3875 0.000000 0.000000
0.098877 20.0 795 2930 62229 2498 3843190336 3725 0.000000 0.000000
0.197754 20.0 506 3067 62003 2631 3843190359 3573 0.000000 0.000000
0.285645 20.0 600 3052 62080 2527 3843190382 3652 0.000000 0.000000
0.384522 20.0 1163 2693 62170 2603 3843190405 3856 0.000000 0.000000
0.494385 20.0 1787 2029 62144 2545 3843190429 3816 0.000000 0.000000
0.593262 20.0 2317 1468 61988 2593 3843190452 3785 0.000000 0.000000
0.692139 20.0 2681 1191 61874 2683 3843190475 3872 0.000000 0.000000
0.791016 20.0 2671 1275 62395 2583 3843190498 3946 0.000000 0.000000
0.889893 20.0 2092 1682 62182 2566 3843190522 3774 0.000000 0.000000
0.999756 20.0 1553 2135 62266 2614 3843190545 3688 0.000000 0.000000
