# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 20.0 9727 5773 160943 2 3796017176 15500 0.000000 0.000000
-1.417236 20.0 9216 6068 160815 2 3796017202 15284 0.000000 0.000000
-1.318359 20.0 8854 6521 160733 3 3796017228 15375 0.000000 0.000000
-1.241455 20.0 8221 7223 160681 0 3796017254 15444 0.000000 0.000000
-1.153565 20.0 7392 8130 160848 2 3796017280 15522 0.000000 0.000000
-1.054688 20.0 6219 9338 161248 3 3796017307 15557 0.000000 0.000000
-0.966797 20.0 5060 10119 165380 0 3796017333 15179 0.000000 0.000000
-0.867920 20.0 4134 11265 165393 8 3796017359 15399 0.000000 0.000000
-0.791016 20.0 3223 12345 165479 3 3796017385 15568 0.000000 0.000000
-0.703125 20.0 2539 12930 165413 2 3796017411 15469 0.000000 0.000000
-0.615234 20.0 1956 13452 165323 0 3796017438 15408 0.000000 0.000000
-0.505371 20.0 1864 13618 165450 3 3796017464 15482 0.000000 0.000000
-0.417480 20.0 2107 13283 165497 4 3796017490 15390 0.000000 0.000000
-0.340576 20.0 2351 13072 165234 3 3796017517 15423 0.000000 0.000000
-0.241699 20.0 2920 12463 165414 4 3796017543 15383 0.000000 0.000000
-0.153809 20.0 3749 11603 165106 3 3796017569 15352 0.000000 0.000000
-0.065918 20.0 4884 10553 165206 2 3796017595 15437 0.000000 0.000000
0.032959 20.0 5921 9285 165420 2 3796017621 15206 0.000000 0.000000
0.120850 20.0 6940 8421 165333 1 3796017648 15361 0.000000 0.000000
0.197754 20.0 7973 7512 165250 5 3796017674 15485 0.000000 0.000000
0.285645 20.0 8595 6699 165418 1 3796017700 15294 0.000000 0.000000
0.384522 20.0 9135 6139 165522 0 3796017726 15274 0.000000 0.000000
0.483398 20.0 9628 5802 165338 3 3796017753 15430 0.000000 0.000000
0.571289 20.0 9882 5744 165470 1 3796017779 15626 0.000000 0.000000
0.659180 20.0 9349 6010 165439 2 3796017805 15359 0.000000 0.000000
0.736084 20.0 8808 6365 165180 5 3796017831 15173 0.000000 0.000000
0.834961 20.0 8190 7163 165400 4 3796017858 15353 0.000000 0.000000
0.933838 20.0 7259 8100 165236 1 3796017884 15359 0.000000 0.000000
1.010742 20.0 6378 9171 161406 6 3796017910 15549 0.000000 0.000000
1.120605 20.0 5174 10298 161786 1 3796017936 15472 0.000000 0.000000
1.186523 20.0 4084 11575 161575 5 3796017963 15659 0.000000 0.000000
1.285400 20.0 3132 12285 161762 1 3796017989 15417 0.000000 0.000000
1.373291 20.0 2396 13075 162011 5 3796018015 15471 0.000000 0.000000
1.472168 20.0 1913 13367 162074 2 3796018041 15280 0.000000 0.000000
1.549072 20.0 1801 13685 162190 3 3796018067 15486 0.000000 0.000000
