# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 718 5375 646081 7905 3763883962 6093 0.0000000 0.0000000 110.1748050
5.0000000 60.0 1250 5361 667149 7850 3763884030 6611 0.0000000 0.0000000 110.1748050
10.0000000 60.0 1583 5393 709281 7849 3763884097 6976 0.0000000 0.0000000 110.1748050
15.0000000 60.0 1582 5460 616793 7782 3763884165 7042 0.0000000 0.0000000 110.1748050
20.0000000 60.0 1307 5306 614139 7905 3763884233 6613 0.0000000 0.0000000 110.1748050
25.0000000 60.0 921 5449 634372 8001 3763884301 6370 0.0000000 0.0000000 110.1748050
30.0000000 60.0 412 5464 692733 8008 3763884368 5876 0.0000000 0.0000000 110.1748050
35.0000000 60.0 130 5370 624812 7982 3763884436 5500 0.0000000 0.0000000 110.1748050
40.0000000 60.0 162 5294 608517 7931 3763884503 5456 0.0000000 0.0000000 110.1748050
45.0000000 60.0 467 5489 641396 7900 3763884571 5956 0.0000000 0.0000000 110.1748050
50.0000000 60.0 947 5241 726957 7684 3763884639 6188 0.0000000 0.0000000 110.1748050
55.0000000 60.0 1425 5351 533412 7894 3763884707 6776 0.0000000 0.0000000 110.1748050
60.0000000 60.0 1653 5443 530924 7898 3763884774 7096 0.0000000 0.0000000 110.1748050
65.0000000 60.0 1549 5442 657204 7915 3763884842 6991 0.0000000 0.0000000 110.1748050
70.0000000 60.0 1170 5321 659664 7923 3763884910 6491 0.0000000 0.0000000 110.1748050
75.0000000 60.0 694 5490 659832 7715 3763884977 6184 0.0000000 0.0000000 110.1748050
80.0000000 60.0 268 5415 331585 7846 3763885045 5683 0.0000000 0.0000000 110.1748050
85.0000000 60.0 106 5445 426884 8110 3763885113 5551 0.0000000 0.0000000 110.1748050
90.0000000 60.0 236 5430 622186 7881 3763885180 5666 0.0000000 0.0000000 110.1748050
95.0000000 60.0 664 5447 643972 7730 3763885248 6111 0.0000000 0.0000000 110.1748050
