# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 289 7804 615416 7837 3763825066 8093 0.0000000 0.0000000 108.2998050
5.0000000 60.0 458 7914 621113 7844 3763825133 8372 0.0000000 0.0000000 108.2998050
10.0000000 60.0 610 7956 686449 7853 3763825201 8566 0.0000000 0.0000000 108.2998050
15.0000000 60.0 722 7758 685085 7939 3763825268 8480 0.0000000 0.0000000 108.2998050
20.0000000 60.0 680 7890 643313 8010 3763825336 8570 0.0000000 0.0000000 108.2998050
25.0000000 60.0 497 7926 621125 8041 3763825404 8423 0.0000000 0.0000000 108.2998050
30.0000000 60.0 323 7989 608839 8003 3763825471 8312 0.0000000 0.0000000 108.2998050
35.0000000 60.0 151 7998 636599 8012 3763825539 8149 0.0000000 0.0000000 108.2998050
40.0000000 60.0 82 7846 631264 7818 3763825606 7928 0.0000000 0.0000000 108.2998050
45.0000000 60.0 143 7993 667307 8029 3763825674 8136 0.0000000 0.0000000 108.2998050
50.0000000 60.0 307 7916 660404 7880 3763825742 8223 0.0000000 0.0000000 108.2998050
55.0000000 60.0 500 7801 635598 8077 3763825810 8301 0.0000000 0.0000000 108.2998050
60.0000000 60.0 701 7954 606957 7830 3763825877 8655 0.0000000 0.0000000 108.2998050
65.0000000 60.0 730 7947 621722 7929 3763825945 8677 0.0000000 0.0000000 108.2998050
70.0000000 60.0 624 7806 631806 7858 3763826013 8430 0.0000000 0.0000000 108.2998050
75.0000000 60.0 460 7900 620452 7943 3763826080 8360 0.0000000 0.0000000 108.2998050
80.0000000 60.0 278 8001 637504 7805 3763826148 8279 0.0000000 0.0000000 108.2998050
85.0000000 60.0 106 7906 662338 7934 3763826215 8012 0.0000000 0.0000000 108.2998050
90.0000000 60.0 83 7977 696084 7978 3763826283 8060 0.0000000 0.0000000 108.2998050
95.0000000 60.0 218 8004 630231 7885 3763826350 8222 0.0000000 0.0000000 108.2998050
