# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 346 7571 612777 7791 3763822712 7917 0.0000000 0.0000000 108.2255860
5.0000000 60.0 602 7641 614788 7879 3763822779 8243 0.0000000 0.0000000 108.2255860
10.0000000 60.0 755 7748 651293 7885 3763822847 8503 0.0000000 0.0000000 108.2255860
15.0000000 60.0 893 7538 649887 7934 3763822915 8431 0.0000000 0.0000000 108.2255860
20.0000000 60.0 755 7645 634965 7886 3763822982 8400 0.0000000 0.0000000 108.2255860
25.0000000 60.0 556 7666 627825 7834 3763823050 8222 0.0000000 0.0000000 108.2255860
30.0000000 60.0 362 7450 615296 7995 3763823117 7812 0.0000000 0.0000000 108.2255860
35.0000000 60.0 131 7658 613498 7851 3763823185 7789 0.0000000 0.0000000 108.2255860
40.0000000 60.0 104 7451 619298 7857 3763823252 7555 0.0000000 0.0000000 108.2255860
45.0000000 60.0 200 7445 709276 7952 3763823320 7645 0.0000000 0.0000000 108.2255860
50.0000000 60.0 389 7613 677118 8096 3763823388 8002 0.0000000 0.0000000 108.2255860
55.0000000 60.0 658 7664 631356 8014 3763823455 8322 0.0000000 0.0000000 108.2255860
60.0000000 60.0 792 7633 624050 7979 3763823523 8425 0.0000000 0.0000000 108.2255860
65.0000000 60.0 801 7578 631550 8024 3763823590 8379 0.0000000 0.0000000 108.2255860
70.0000000 60.0 705 7638 631747 7964 3763823658 8343 0.0000000 0.0000000 108.2255860
75.0000000 60.0 459 7619 628440 8025 3763823725 8078 0.0000000 0.0000000 108.2255860
80.0000000 60.0 251 7676 624513 7853 3763823793 7927 0.0000000 0.0000000 108.2255860
85.0000000 60.0 98 7630 637035 7885 3763823861 7728 0.0000000 0.0000000 108.2255860
90.0000000 60.0 121 7491 647610 8153 3763823929 7612 0.0000000 0.0000000 108.2255860
95.0000000 60.0 299 7659 626717 7877 3763823996 7958 0.0000000 0.0000000 108.2255860
