# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 477 6773 658792 7991 3763869819 7250 0.0000000 0.0000000 109.7250980
5.0000000 60.0 783 6657 658673 7994 3763869886 7440 0.0000000 0.0000000 109.7250980
10.0000000 60.0 1010 6672 658278 7898 3763869954 7682 0.0000000 0.0000000 109.7250980
15.0000000 60.0 1086 6658 661314 7993 3763870022 7744 0.0000000 0.0000000 109.7250980
20.0000000 60.0 936 6853 660404 8110 3763870089 7789 0.0000000 0.0000000 109.7250980
25.0000000 60.0 629 6896 656947 7923 3763870157 7525 0.0000000 0.0000000 109.7250980
30.0000000 60.0 303 7055 656712 7915 3763870224 7358 0.0000000 0.0000000 109.7250980
35.0000000 60.0 125 6906 656965 7866 3763870292 7031 0.0000000 0.0000000 109.7250980
40.0000000 60.0 128 6899 657803 7939 3763870360 7027 0.0000000 0.0000000 109.7250980
45.0000000 60.0 274 6868 659067 7849 3763870427 7142 0.0000000 0.0000000 109.7250980
50.0000000 60.0 566 6984 634996 7954 3763870495 7550 0.0000000 0.0000000 109.7250980
55.0000000 60.0 838 6698 822994 7963 3763870563 7536 0.0000000 0.0000000 109.7250980
60.0000000 60.0 1088 6907 821890 7957 3763870630 7995 0.0000000 0.0000000 109.7250980
65.0000000 60.0 993 6898 645008 8012 3763870698 7891 0.0000000 0.0000000 109.7250980
70.0000000 60.0 810 6708 664668 7842 3763870766 7518 0.0000000 0.0000000 109.7250980
75.0000000 60.0 499 6812 638824 8028 3763870833 7311 0.0000000 0.0000000 109.7250980
80.0000000 60.0 217 6793 612008 8110 3763870901 7010 0.0000000 0.0000000 109.7250980
85.0000000 60.0 105 6838 602608 7861 3763870969 6943 0.0000000 0.0000000 109.7250980
90.0000000 60.0 172 6768 638439 7919 3763871036 6940 0.0000000 0.0000000 109.7250980
95.0000000 60.0 463 6861 635119 7932 3763871104 7324 0.0000000 0.0000000 109.7250980
