# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 171 7899 691024 7633 3764345973 8070 0.0000000 0.0000000 108.4501950 58.8187500
-1.5000000 60.0 523 7777 694491 7434 3764346037 8300 0.0000000 0.0000000 108.4501950 58.8187500
-1.2500000 60.0 1254 7663 690100 7641 3764346101 8917 0.0000000 0.0000000 108.4501950 58.8187500
-1.0000000 60.0 2325 7683 688233 7560 3764346165 10008 0.0000000 0.0000000 108.4501950 58.8187500
-0.7500000 60.0 2773 7629 693987 7366 3764346229 10402 0.0000000 0.0000000 108.4501950 58.8187500
-0.5000000 60.0 2831 7700 693264 7590 3764346294 10531 0.0000000 0.0000000 108.4501950 58.8187500
-0.2500000 60.0 2117 7678 693556 7575 3764346358 9795 0.0000000 0.0000000 108.4501950 58.8187500
0.0000000 60.0 1187 7855 691027 7450 3764346422 9042 0.0000000 0.0000000 108.4501950 58.8187500
0.2500000 60.0 476 7794 690023 7382 3764346486 8270 0.0000000 0.0000000 108.4501950 58.8187500
0.5000000 60.0 177 7660 690634 7368 3764346550 7837 0.0000000 0.0000000 108.4501950 58.8187500
0.7500000 60.0 563 7510 693216 7441 3764346614 8073 0.0000000 0.0000000 108.4501950 58.8187500
1.0000000 60.0 1393 7742 690010 7534 3764346679 9135 0.0000000 0.0000000 108.4501950 58.8187500
1.2500000 60.0 2223 8069 692272 7313 3764346743 10292 0.0000000 0.0000000 108.4501950 58.8187500
1.5000000 60.0 2708 7774 686920 7694 3764346807 10482 0.0000000 0.0000000 108.4501950 58.8187500
1.7500000 60.0 2592 7871 690254 7435 3764346871 10463 0.0000000 0.0000000 108.4501950 58.8187500
