* begin:	10.06.2021 15:08:56
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_20m.cfg
*
* no cfg file, sc file created manually
* 0	1.1000000	10.0	4900	2288	59924	14198	3706176540	7188	0.0000000	0.0000000
* Date: 10.06.2021	Time: 15:29
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 1200.003000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	4	25
1	1.00	18	37
2	2.00	19	33
3	3.00	12	24
4	4.00	16	39
5	5.00	29	24
6	6.00	22	29
7	7.00	16	19
8	8.00	14	36
9	9.00	15	45
10	10.00	22	46
11	11.00	11	64
12	12.00	14	83
13	13.00	12	54
14	14.00	11	60
15	15.00	11	54
16	16.00	20	62
17	17.00	19	62
18	18.00	18	43
19	19.00	22	51
20	20.00	17	33
21	21.00	22	26
22	22.00	19	26
23	23.00	19	22
24	24.00	25	14
25	25.00	18	27
26	26.00	22	31
27	27.00	14	33
28	28.00	27	45
29	29.00	24	59
30	30.00	16	76
31	31.00	10	67
32	32.00	13	74
33	33.00	12	77
34	34.00	21	80
35	35.00	12	59
36	36.00	14	46
37	37.00	17	48
38	38.00	19	31
39	39.00	18	24
40	40.00	14	20
41	41.00	15	21
42	42.00	34	15
43	43.00	7	21
44	44.00	23	40
45	45.00	14	38
46	46.00	16	51
47	47.00	13	61
48	48.00	20	77
49	49.00	11	82
50	50.00	13	63
51	51.00	15	68
52	52.00	6	78
53	53.00	13	53
54	54.00	17	46
55	55.00	18	45
56	56.00	16	31
57	57.00	10	29
58	58.00	12	21
59	59.00	21	29
60	60.00	19	22
61	61.00	21	18
62	62.00	22	38
63	63.00	20	28
64	64.00	13	57
65	65.00	19	58
66	66.00	14	64
67	67.00	14	59
68	68.00	12	90
69	69.00	18	57
70	70.00	13	74
71	71.00	6	71
72	72.00	13	45
73	73.00	16	42
74	74.00	13	34
75	75.00	14	29
76	76.00	17	25
77	77.00	15	25
78	78.00	13	28
79	79.00	20	32
80	80.00	24	26
81	81.00	25	41
82	82.00	16	42
83	83.00	15	80
84	84.00	9	75
85	85.00	13	89
86	86.00	8	51
87	87.00	12	67
88	88.00	20	71
89	89.00	19	54
90	90.00	27	48
91	91.00	13	33
92	92.00	10	41
93	93.00	17	22
94	94.00	19	21
95	95.00	22	22
96	96.00	13	23
97	97.00	18	23
98	98.00	20	39
99	99.00	15	32
100	100.00	13	58
101	101.00	10	58
102	102.00	13	76
103	103.00	17	73
104	104.00	21	86
105	105.00	17	66
106	106.00	6	63
107	107.00	17	62
108	108.00	18	46
109	109.00	24	40
110	110.00	26	37
111	111.00	11	32
112	112.00	20	25
113	113.00	16	26
114	114.00	21	21
115	115.00	21	26
116	116.00	16	27
117	117.00	12	46
118	118.00	14	61
119	119.00	16	62
120	120.00	23	56
121	121.00	16	70
122	122.00	15	75
123	123.00	14	66
124	124.00	13	73
125	125.00	15	57
126	126.00	20	49
127	127.00	21	39
128	128.00	16	33
129	129.00	16	30
130	130.00	19	28
131	131.00	17	17
132	132.00	11	21
133	133.00	17	29
134	134.00	15	21
135	135.00	11	43
136	136.00	11	53
137	137.00	9	62
138	138.00	10	68
139	139.00	14	58
140	140.00	14	72
141	141.00	16	78
142	142.00	9	80
143	143.00	20	52
144	144.00	15	43
145	145.00	17	39
146	146.00	19	34
147	147.00	10	28
148	148.00	17	11
149	149.00	23	17
150	150.00	15	24
151	151.00	16	40
152	152.00	13	41
153	153.00	16	31
154	154.00	10	47
155	155.00	8	77
156	156.00	11	65
157	157.00	15	79
158	158.00	17	74
159	159.00	15	73
160	160.00	20	76
161	161.00	22	71
162	162.00	16	55
163	163.00	11	49
164	164.00	17	45
165	165.00	17	29
166	166.00	22	19
167	167.00	19	20
168	168.00	16	25
169	169.00	16	34
170	170.00	16	30
171	171.00	18	36
172	172.00	19	55
173	173.00	18	61
174	174.00	12	71
175	175.00	18	73
176	176.00	16	64
177	177.00	15	68
178	178.00	26	69
179	179.00	15	62
180	180.00	22	66
181	181.00	18	46
182	182.00	19	26
183	183.00	19	24
184	184.00	22	22
185	185.00	19	17
186	186.00	18	24
187	187.00	14	23
188	188.00	18	40
189	189.00	13	40
190	190.00	12	52
191	191.00	17	49
192	192.00	23	68
193	193.00	12	73
194	194.00	12	67
195	195.00	19	58
196	196.00	17	72
197	197.00	15	54
198	198.00	17	65
199	199.00	15	42
200	200.00	15	26
201	201.00	14	33
202	202.00	24	22
203	203.00	17	13
204	204.00	13	26
205	205.00	16	25
206	206.00	17	32
207	207.00	7	38
208	208.00	19	53
209	209.00	20	57
210	210.00	12	76
211	211.00	11	62
212	212.00	12	78
213	213.00	19	67
214	214.00	13	64
215	215.00	19	55
216	216.00	18	48
217	217.00	19	41
218	218.00	18	41
219	219.00	12	34
220	220.00	24	28
221	221.00	15	17
222	222.00	14	20
223	223.00	13	25
224	224.00	20	37
225	225.00	16	48
226	226.00	11	44
227	227.00	12	47
228	228.00	12	63
229	229.00	12	58
230	230.00	13	73
231	231.00	13	59
232	232.00	13	75
233	233.00	19	62
234	234.00	17	48
235	235.00	15	34
236	236.00	17	43
237	237.00	9	20
238	238.00	27	18
239	239.00	15	22
240	240.00	15	20
241	241.00	12	21
242	242.00	11	37
243	243.00	19	43
244	244.00	6	57
245	245.00	14	66
246	246.00	10	80
247	247.00	19	69
248	248.00	13	62
249	249.00	20	56
250	250.00	15	67
251	251.00	13	55
252	252.00	14	52
253	253.00	27	35
254	254.00	24	32
255	255.00	22	29
256	256.00	18	24
257	257.00	17	13
258	258.00	19	20
259	259.00	15	28
260	260.00	14	37
261	261.00	12	40
262	262.00	18	49
263	263.00	17	45
264	264.00	19	70
265	265.00	19	67
266	266.00	14	65
267	267.00	17	75
268	268.00	24	60
269	269.00	17	58
270	270.00	15	61
271	271.00	17	41
272	272.00	14	37
273	273.00	12	33
274	274.00	18	35
275	275.00	9	27
276	276.00	20	26
277	277.00	15	31
278	278.00	13	39
279	279.00	19	40
280	280.00	20	63
281	281.00	12	58
282	282.00	19	71
283	283.00	11	71
284	284.00	20	56
285	285.00	15	56
286	286.00	13	59
287	287.00	8	43
288	288.00	13	41
289	289.00	8	26
290	290.00	26	33
291	291.00	17	23
292	292.00	20	35
293	293.00	13	26
294	294.00	19	33
295	295.00	19	38
296	296.00	18	50
297	297.00	9	46
298	298.00	17	61
299	299.00	14	79
300	300.00	12	76
301	301.00	16	82
302	302.00	19	83
303	303.00	13	62
304	304.00	4	36
* end: 10.06.2021 15:29:01
