* begin:	10.06.2021 14:48:34
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_20m.cfg
*
* no cfg file, sc file created manually
* 0	0.3750000	10.0	5376	2288	59924	15103	3706175318	7664	0.0000000	0.0000000
* Date: 10.06.2021	Time: 15:08
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 1200.003000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	10	15
1	1.00	19	28
2	2.00	20	34
3	3.00	12	35
4	4.00	17	42
5	5.00	9	55
6	6.00	19	63
7	7.00	20	60
8	8.00	24	64
9	9.00	18	53
10	10.00	17	91
11	11.00	27	62
12	12.00	19	58
13	13.00	10	47
14	14.00	20	38
15	15.00	27	35
16	16.00	21	38
17	17.00	12	45
18	18.00	13	24
19	19.00	14	36
20	20.00	18	59
21	21.00	13	43
22	22.00	18	58
23	23.00	18	79
24	24.00	16	87
25	25.00	22	69
26	26.00	19	68
27	27.00	19	64
28	28.00	13	52
29	29.00	22	53
30	30.00	15	39
31	31.00	15	31
32	32.00	17	28
33	33.00	12	21
34	34.00	20	30
35	35.00	18	32
36	36.00	16	50
37	37.00	16	62
38	38.00	20	61
39	39.00	19	55
40	40.00	20	72
41	41.00	15	74
42	42.00	20	70
43	43.00	21	67
44	44.00	11	63
45	45.00	15	47
46	46.00	14	41
47	47.00	10	28
48	48.00	19	28
49	49.00	20	25
50	50.00	22	21
51	51.00	12	30
52	52.00	22	45
53	53.00	25	48
54	54.00	19	58
55	55.00	16	70
56	56.00	16	80
57	57.00	11	63
58	58.00	16	62
59	59.00	13	47
60	60.00	23	65
61	61.00	20	46
62	62.00	22	43
63	63.00	20	29
64	64.00	19	24
65	65.00	17	25
66	66.00	13	21
67	67.00	20	28
68	68.00	12	35
69	69.00	19	37
70	70.00	15	71
71	71.00	18	71
72	72.00	22	65
73	73.00	17	84
74	74.00	16	70
75	75.00	18	71
76	76.00	27	46
77	77.00	19	38
78	78.00	25	45
79	79.00	11	31
80	80.00	12	22
81	81.00	11	29
82	82.00	17	25
83	83.00	21	34
84	84.00	13	46
85	85.00	22	51
86	86.00	12	66
87	87.00	15	70
88	88.00	29	69
89	89.00	19	74
90	90.00	20	76
91	91.00	26	67
92	92.00	16	54
93	93.00	21	55
94	94.00	24	41
95	95.00	14	27
96	96.00	17	31
97	97.00	11	23
98	98.00	15	22
99	99.00	17	24
100	100.00	17	37
101	101.00	18	51
102	102.00	21	72
103	103.00	10	57
104	104.00	18	76
105	105.00	22	77
106	106.00	20	67
107	107.00	21	66
108	108.00	26	49
109	109.00	17	54
110	110.00	14	42
111	111.00	12	23
112	112.00	17	23
113	113.00	15	14
114	114.00	19	31
115	115.00	13	28
116	116.00	25	46
117	117.00	23	32
118	118.00	12	62
119	119.00	15	67
120	120.00	26	77
121	121.00	21	84
122	122.00	15	71
123	123.00	20	66
124	124.00	15	55
125	125.00	21	53
126	126.00	16	44
127	127.00	21	35
128	128.00	12	23
129	129.00	16	20
130	130.00	20	16
131	131.00	20	31
132	132.00	15	43
133	133.00	11	57
134	134.00	20	53
135	135.00	23	70
136	136.00	16	90
137	137.00	17	71
138	138.00	24	81
139	139.00	23	60
140	140.00	25	73
141	141.00	12	52
142	142.00	11	42
143	143.00	19	41
144	144.00	13	24
145	145.00	18	23
146	146.00	11	23
147	147.00	12	23
148	148.00	21	48
149	149.00	20	47
150	150.00	24	59
151	151.00	20	66
152	152.00	20	77
153	153.00	17	74
154	154.00	19	77
155	155.00	19	78
156	156.00	19	61
157	157.00	11	63
158	158.00	24	45
159	159.00	13	26
160	160.00	14	30
161	161.00	20	19
162	162.00	16	28
163	163.00	16	32
164	164.00	17	39
165	165.00	20	52
166	166.00	19	60
167	167.00	22	74
168	168.00	18	77
169	169.00	15	61
170	170.00	31	76
171	171.00	23	79
172	172.00	20	67
173	173.00	12	51
174	174.00	20	34
175	175.00	17	29
