* begin:	08.06.2021 15:16:28
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\RF1GF.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	0.0000000	30.0	51	2633	167686	131	3706003024	2684	0.0000000	0.0000000
0	1.2500000	30.0	5	2695	167224	15	3706003065	2700	0.0000000	0.0000000
0	1.5000000	30.0	0	2700	167688	8	3706003099	2700	0.0000000	0.0000000
0	1.5500000	30.0	2	2815	168005	4	3706003133	2817	0.0000000	0.0000000
0	1.6000000	30.0	2	2767	167412	10	3706003168	2769	0.0000000	0.0000000
0	1.7500000	30.0	3	2678	168297	15	3706003202	2681	0.0000000	0.0000000
0	2.0000000	30.0	4	2758	168136	15	3706003236	2762	0.0000000	0.0000000
* end: 08.06.2021 15:20:40
