# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 20.0 4480 8516 171489 2 3795918156 12996 0.000000 0.000000
-1.406250 20.0 3432 9341 171648 1 3795918182 12773 0.000000 0.000000
-1.329346 20.0 2875 9807 172172 3 3795918209 12682 0.000000 0.000000
-1.230469 20.0 2299 10533 171838 1 3795918235 12832 0.000000 0.000000
-1.131592 20.0 1985 10915 172145 2 3795918261 12900 0.000000 0.000000
-1.054688 20.0 1856 11051 171546 2 3795918287 12907 0.000000 0.000000
-0.955811 20.0 1864 10783 170861 2 3795918313 12647 0.000000 0.000000
-0.867920 20.0 2178 10677 170727 3 3795918339 12855 0.000000 0.000000
-0.780029 20.0 2708 10061 166259 2 3795918365 12769 0.000000 0.000000
-0.703125 20.0 3355 9521 160006 2 3795918391 12876 0.000000 0.000000
-0.615234 20.0 4312 8594 159690 3 3795918417 12906 0.000000 0.000000
-0.505371 20.0 5148 7506 159268 4 3795918444 12654 0.000000 0.000000
-0.417480 20.0 5960 7001 159479 2 3795918470 12961 0.000000 0.000000
-0.329590 20.0 6711 6067 159508 1 3795918496 12778 0.000000 0.000000
-0.241699 20.0 7323 5578 159315 5 3795918522 12901 0.000000 0.000000
-0.175781 20.0 7729 5109 162131 3 3795918548 12838 0.000000 0.000000
-0.054932 20.0 8067 4848 162515 6 3795918574 12915 0.000000 0.000000
0.021973 20.0 7823 4967 162487 4 3795918600 12790 0.000000 0.000000
0.120850 20.0 7780 5224 162691 0 3795918626 13004 0.000000 0.000000
0.197754 20.0 7341 5588 162642 3 3795918653 12929 0.000000 0.000000
0.307617 20.0 6778 6040 162595 0 3795918679 12818 0.000000 0.000000
0.384522 20.0 5965 6827 162678 4 3795918705 12792 0.000000 0.000000
0.472412 20.0 5094 7763 162521 5 3795918731 12857 0.000000 0.000000
0.560303 20.0 4334 8500 162794 4 3795918757 12834 0.000000 0.000000
0.659180 20.0 3655 9246 162479 4 3795918783 12901 0.000000 0.000000
0.747070 20.0 2802 10052 162379 1 3795918809 12854 0.000000 0.000000
0.845947 20.0 2153 10796 162477 3 3795918835 12949 0.000000 0.000000
0.944824 20.0 1759 11145 162158 4 3795918861 12904 0.000000 0.000000
1.021729 20.0 1839 10938 162163 5 3795918888 12777 0.000000 0.000000
1.098633 20.0 1869 11081 162266 0 3795918914 12950 0.000000 0.000000
1.186523 20.0 2259 10855 162411 1 3795918940 13114 0.000000 0.000000
1.274414 20.0 2685 10144 162648 5 3795918966 12829 0.000000 0.000000
1.384277 20.0 3317 9512 162692 2 3795918992 12829 0.000000 0.000000
1.472168 20.0 4172 8512 162692 1 3795919018 12684 0.000000 0.000000
1.560059 20.0 5102 7786 162631 4 3795919044 12888 0.000000 0.000000
