# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.516113 20.0 1963 10877 161738 2 3795922149 12840 0.000000 0.000000
-1.417236 20.0 2130 10864 161872 3 3795922176 12994 0.000000 0.000000
-1.329346 20.0 2560 10212 161689 2 3795922202 12772 0.000000 0.000000
-1.230469 20.0 3225 9827 161485 3 3795922228 13052 0.000000 0.000000
-1.153565 20.0 4162 8763 161454 3 3795922254 12925 0.000000 0.000000
-1.065674 20.0 4854 8041 161447 5 3795922280 12895 0.000000 0.000000
-0.955811 20.0 5710 7188 161539 7 3795922306 12898 0.000000 0.000000
-0.878906 20.0 6617 6488 161726 1 3795922332 13105 0.000000 0.000000
-0.780029 20.0 7121 5690 161354 2 3795922359 12811 0.000000 0.000000
-0.703125 20.0 7629 5293 161823 2 3795922385 12922 0.000000 0.000000
-0.615234 20.0 7884 4882 161827 4 3795922411 12766 0.000000 0.000000
-0.516357 20.0 7652 5167 161663 3 3795922437 12819 0.000000 0.000000
-0.406494 20.0 7743 5140 161492 0 3795922463 12883 0.000000 0.000000
-0.329590 20.0 7505 5545 161712 3 3795922489 13050 0.000000 0.000000
-0.241699 20.0 6904 5958 161557 2 3795922515 12862 0.000000 0.000000
-0.153809 20.0 6175 6668 161090 1 3795922541 12843 0.000000 0.000000
-0.054932 20.0 5234 7789 161355 3 3795922567 13023 0.000000 0.000000
0.032959 20.0 4442 8306 161384 4 3795922594 12748 0.000000 0.000000
0.120850 20.0 3618 8915 161561 4 3795922620 12533 0.000000 0.000000
0.197754 20.0 3054 9750 160971 3 3795922646 12804 0.000000 0.000000
0.285645 20.0 2476 10434 160715 2 3795922672 12910 0.000000 0.000000
0.384522 20.0 2036 10736 160907 1 3795922698 12772 0.000000 0.000000
0.472412 20.0 1730 11110 161008 6 3795922724 12840 0.000000 0.000000
0.560303 20.0 1836 11013 160915 2 3795922750 12849 0.000000 0.000000
0.659180 20.0 2054 10863 161094 1 3795922776 12917 0.000000 0.000000
0.736084 20.0 2583 10279 161133 4 3795922803 12862 0.000000 0.000000
0.823975 20.0 3296 9706 161571 2 3795922829 13002 0.000000 0.000000
0.933838 20.0 4031 8870 161181 1 3795922855 12901 0.000000 0.000000
1.010742 20.0 4898 7952 160859 2 3795922881 12850 0.000000 0.000000
1.109619 20.0 5755 7189 161421 1 3795922907 12944 0.000000 0.000000
1.186523 20.0 6503 6429 161549 1 3795922933 12932 0.000000 0.000000
1.274414 20.0 7194 5816 161864 1 3795922959 13010 0.000000 0.000000
1.384277 20.0 7828 5055 161190 1 3795922985 12883 0.000000 0.000000
1.483154 20.0 8029 4921 161528 3 3795923011 12950 0.000000 0.000000
1.549072 20.0 8104 4853 161315 4 3795923038 12957 0.000000 0.000000
