# Coil_pos O-Beam err ps_pos
0.0000000 1484.8539649 44.8218697 109.2744140
5.0000000 2004.1575380 53.2259335 109.2744140
10.0000000 2178.2064283 56.2316637 109.2744140
15.0000000 1957.6229604 53.6842621 109.2744140
20.0000000 1500.6274833 46.6476152 109.2744140
25.0000000 927.3727182 35.6089876 109.2744140
30.0000000 457.2532419 22.7376340 109.2744140
35.0000000 260.1278969 14.4913767 109.2744140
40.0000000 498.1734835 23.5584380 109.2744140
45.0000000 982.9953153 36.3180396 109.2744140
50.0000000 1657.0245829 48.2493523 109.2744140
55.0000000 2163.9607530 55.5517776 109.2744140
60.0000000 2266.5099381 57.0175412 109.2744140
65.0000000 1852.7172361 51.8169856 109.2744140
70.0000000 1355.1046284 43.4050688 109.2744140
75.0000000 602.1444731 28.3372546 109.2744140
80.0000000 290.0278284 16.5831240 109.2744140
85.0000000 326.7205910 17.2626765 109.2744140
90.0000000 739.5121972 30.0832179 109.2744140
95.0000000 1560.3972129 45.2437841 109.2744140
