# Coil_pos O-Beam err ps_pos
0.0000000 907.5566733 36.6333182 109.9497070
5.0000000 1224.9766431 43.7378555 109.9497070
10.0000000 1291.0203981 45.9129611 109.9497070
15.0000000 1256.4691106 44.9888875 109.9497070
20.0000000 969.7002064 39.1152144 109.9497070
25.0000000 632.2880047 30.2324329 109.9497070
30.0000000 381.0475286 20.7123152 109.9497070
35.0000000 260.4894224 14.7309199 109.9497070
40.0000000 358.4778654 20.0997512 109.9497070
45.0000000 685.1351070 31.0322413 109.9497070
50.0000000 966.3596410 39.0256326 109.9497070
55.0000000 1286.4147111 45.2990066 109.9497070
60.0000000 1341.4407524 46.4650406 109.9497070
65.0000000 1204.1134922 43.5315977 109.9497070
70.0000000 745.6040936 34.4093011 109.9497070
75.0000000 457.6114096 24.9599679 109.9497070
80.0000000 305.2778018 17.0587221 109.9497070
85.0000000 290.6734430 16.2788206 109.9497070
90.0000000 502.0457834 25.2586619 109.9497070
95.0000000 861.8016014 35.5668385 109.9497070
