# Coil_pos O-Beam err ps_pos
0.0000000 1394.0707968 43.7378555 109.4252930
5.0000000 1971.3471413 52.8393793 109.4252930
10.0000000 2202.9078125 56.3648827 109.4252930
15.0000000 1963.7446471 53.6563137 109.4252930
20.0000000 1613.3197568 47.7702836 109.4252930
25.0000000 1004.7990489 36.6333182 109.4252930
30.0000000 446.9391611 22.4944438 109.4252930
35.0000000 240.7418237 13.8202750 109.4252930
40.0000000 477.8309114 23.1084400 109.4252930
45.0000000 958.3765456 35.9304884 109.4252930
50.0000000 1623.6739560 47.8330430 109.4252930
55.0000000 2139.0596311 55.2449093 109.4252930
60.0000000 2255.2181177 56.8330890 109.4252930
65.0000000 1902.9404048 52.2206856 109.4252930
70.0000000 1323.3677972 42.9767379 109.4252930
75.0000000 656.2071203 29.2403830 109.4252930
80.0000000 340.9842092 18.0554701 109.4252930
85.0000000 327.5433783 17.2916165 109.4252930
90.0000000 658.2297791 28.6705424 109.4252930
95.0000000 1366.2477540 42.9883705 109.4252930
