# Coil_pos O-Beam err ps_pos
0.0000000 1183.9748978 40.6693988 109.2001950
5.0000000 1690.1188672 49.3355855 109.2001950
10.0000000 1789.8514125 51.7010638 109.2001950
15.0000000 1732.2539935 50.6162029 109.2001950
20.0000000 1209.0550763 42.6028168 109.2001950
25.0000000 675.9184707 31.3209195 109.2001950
30.0000000 321.3691675 19.3390796 109.2001950
35.0000000 258.1226618 14.5602198 109.2001950
40.0000000 455.9938316 22.4944438 109.2001950
45.0000000 839.0731833 33.7638860 109.2001950
50.0000000 1344.0071155 44.1134900 109.2001950
55.0000000 1592.3551623 49.1934955 109.2001950
60.0000000 1691.2254188 50.7444578 109.2001950
65.0000000 1361.0267816 45.9129611 109.2001950
70.0000000 925.7062739 37.4165739 109.2001950
75.0000000 541.5429762 26.8514432 109.2001950
80.0000000 252.5753099 15.4272486 109.2001950
85.0000000 340.8821349 17.7200451 109.2001950
90.0000000 607.3308926 27.4772633 109.2001950
95.0000000 1070.7181385 38.8200979 109.2001950
