# Coil_pos O-Beam err ps_pos
0.0000000 1453.0888262 44.6318272 110.0996090
5.0000000 1984.9785988 53.2634959 110.0996090
10.0000000 2295.7487132 57.5065214 110.0996090
15.0000000 2114.8059566 55.3624421 110.0996090
20.0000000 1662.6864196 48.5489444 110.0996090
25.0000000 1097.6752141 38.0525952 110.0996090
30.0000000 509.3118927 23.8956063 110.0996090
35.0000000 250.2205952 14.1067360 110.0996090
40.0000000 406.3127731 21.5638587 110.0996090
45.0000000 974.4254583 36.3318042 110.0996090
50.0000000 1557.2049394 47.4025316 110.0996090
55.0000000 2115.2083044 55.3443764 110.0996090
60.0000000 2313.0329904 57.6628130 110.0996090
65.0000000 1980.4432974 53.2541078 110.0996090
70.0000000 1353.2083429 43.5545635 110.0996090
75.0000000 783.3065865 31.4642654 110.0996090
80.0000000 307.1512834 17.0880075 110.0996090
85.0000000 336.2221540 17.5214155 110.0996090
90.0000000 733.6509449 30.0665928 110.0996090
95.0000000 1455.6687828 44.2266888 110.0996090
