# Coil_pos O-Beam err ps_pos
0.0000000 192.7953608 22.1810730 109.7250980
5.0000000 65.2800541 23.2594067 109.7250980
10.0000000 26.5145031 24.3310501 109.7250980
15.0000000 70.9354101 24.5356883 109.7250980
20.0000000 191.1875439 24.0416306 109.7250980
25.0000000 198.1105852 19.7737199 109.7250980
30.0000000 245.8289744 16.6132477 109.7250980
35.0000000 226.4810448 13.8924440 109.7250980
40.0000000 216.5207151 15.6524758 109.7250980
45.0000000 166.7885265 18.8944436 109.7250980
50.0000000 96.7348510 21.9317122 109.7250980
55.0000000 97.2897292 25.0399681 109.7250980
60.0000000 186.1110156 27.4226184 109.7250980
65.0000000 115.2870345 24.3515913 109.7250980
70.0000000 152.0439974 21.3072758 109.7250980
75.0000000 224.0825035 18.3303028 109.7250980
80.0000000 225.1470376 14.5602198 109.7250980
85.0000000 229.0794647 14.4222051 109.7250980
90.0000000 223.5715677 17.7482393 109.7250980
95.0000000 173.5447393 21.2367606 109.7250980
