# Coil_pos O-Beam err ps_pos
0.0000000 1201.5004462 41.1703777 108.6748050
5.0000000 1621.2676803 49.0102030 108.6748050
10.0000000 1745.1975860 51.6913919 108.6748050
15.0000000 1753.2086625 51.2249939 108.6748050
20.0000000 1444.9415031 45.6179789 108.6748050
25.0000000 757.5008309 32.8329103 108.6748050
30.0000000 369.2827009 20.6155281 108.6748050
35.0000000 242.8598953 13.9642400 108.6748050
40.0000000 404.0355690 21.3775583 108.6748050
45.0000000 812.8584841 33.6005952 108.6748050
50.0000000 1385.0865831 44.9110231 108.6748050
55.0000000 1703.4124646 50.7148893 108.6748050
60.0000000 1878.5410152 52.9716906 108.6748050
65.0000000 1487.0245592 47.6550102 108.6748050
70.0000000 1111.0233177 40.1123422 108.6748050
75.0000000 646.2615744 28.8963666 108.6748050
80.0000000 333.7715856 17.8605711 108.6748050
85.0000000 283.6795481 16.0000000 108.6748050
90.0000000 588.6021991 27.2763634 108.6748050
95.0000000 1101.8919047 39.4968353 108.6748050
