# Coil_pos O-Beam err ps_pos
0.0000000 124.3354098 20.8086520 108.8999020
5.0000000 178.4294229 25.8650343 108.8999020
10.0000000 62.9224815 25.4165301 108.8999020
15.0000000 85.3945841 25.1594913 108.8999020
20.0000000 211.0520985 24.6981781 108.8999020
25.0000000 192.8974426 19.7989899 108.8999020
30.0000000 227.5851617 16.0934769 108.8999020
35.0000000 251.1811312 14.7309199 108.8999020
40.0000000 208.3285672 15.4272486 108.8999020
45.0000000 152.6571667 18.6815417 108.8999020
50.0000000 152.6771989 23.4307490 108.8999020
55.0000000 163.7902633 26.6458252 108.8999020
60.0000000 69.5066718 25.5538647 108.8999020
65.0000000 134.3755376 25.0399681 108.8999020
70.0000000 150.5000213 21.4941853 108.8999020
75.0000000 217.3421986 18.2482876 108.8999020
80.0000000 233.2261346 14.8323970 108.8999020
85.0000000 264.4008136 15.5884573 108.8999020
90.0000000 208.4569875 17.4068952 108.8999020
95.0000000 165.7490024 21.2602916 108.8999020
