# Coil_pos O-Beam err ps_pos
0.0000000 648.7861753 32.2180074 109.5747070
5.0000000 927.9798282 39.3064880 109.5747070
10.0000000 906.1305987 40.4845650 109.5747070
15.0000000 860.5533813 39.3573373 109.5747070
20.0000000 711.7216648 34.8425028 109.5747070
25.0000000 551.9940094 28.3548938 109.5747070
30.0000000 369.9943916 20.2977831 109.5747070
35.0000000 265.1422002 15.0000000 109.5747070
40.0000000 262.1777108 17.3781472 109.5747070
45.0000000 362.4500951 24.7184142 109.5747070
50.0000000 649.0091572 33.8821487 109.5747070
55.0000000 848.3012325 39.1790760 109.5747070
60.0000000 927.6098677 40.7553677 109.5747070
65.0000000 882.4076857 38.7556448 109.5747070
70.0000000 787.2353329 34.3511281 109.5747070
75.0000000 447.4943911 24.3926218 109.5747070
80.0000000 289.8996268 16.6132477 109.5747070
85.0000000 227.1370235 14.2478068 109.5747070
90.0000000 403.9370774 22.9128785 109.5747070
95.0000000 577.8553925 30.6431069 109.5747070
