# Coil_pos O-Beam err ps_pos
0.0000000 1404.7793074 44.0567815 110.1748050
5.0000000 1915.2022299 52.5642464 110.1748050
10.0000000 2310.7520164 57.5934024 110.1748050
15.0000000 2230.5102918 56.3560112 110.1748050
20.0000000 1672.1378315 48.6106984 110.1748050
25.0000000 1094.4422786 37.9868398 110.1748050
30.0000000 504.6656424 23.7907545 110.1748050
35.0000000 236.0214853 13.6014705 110.1748050
40.0000000 415.6518289 21.7715411 110.1748050
45.0000000 942.1692631 35.8608422 110.1748050
50.0000000 1625.6342263 48.0832611 110.1748050
55.0000000 1913.9008765 53.4509121 110.1748050
60.0000000 2207.0397981 56.6921511 110.1748050
65.0000000 2124.6842392 54.5527268 110.1748050
70.0000000 1456.9227214 44.6989933 110.1748050
75.0000000 828.3703573 32.1558704 110.1748050
80.0000000 354.1287877 18.4119526 110.1748050
85.0000000 311.1307599 16.7928556 110.1748050
90.0000000 698.5367549 29.4618397 110.1748050
95.0000000 1377.1703565 43.3012702 110.1748050
