# Coil_pos O-Beam err ps_pos
0.0000000 776.7439423 34.6698716 108.7500000
5.0000000 1048.3992065 41.4969878 108.7500000
10.0000000 1118.1053317 43.7949769 108.7500000
15.0000000 1159.5331493 43.7149860 108.7500000
20.0000000 908.4858490 38.1706694 108.7500000
25.0000000 565.3220543 29.0000000 108.7500000
30.0000000 363.2554886 20.2484567 108.7500000
35.0000000 236.8095160 13.9283883 108.7500000
40.0000000 299.6356499 18.5472370 108.7500000
45.0000000 553.0897311 28.7228132 108.7500000
50.0000000 774.0697326 36.3180396 108.7500000
55.0000000 949.4385819 41.2189277 108.7500000
60.0000000 1108.5376531 43.6921045 108.7500000
65.0000000 1065.5951669 41.7372735 108.7500000
70.0000000 825.8729657 35.4259792 108.7500000
75.0000000 469.2439006 25.1197134 108.7500000
80.0000000 307.2009848 17.1172428 108.7500000
85.0000000 259.3613569 15.2970585 108.7500000
90.0000000 375.0705862 22.5388553 108.7500000
95.0000000 649.3438023 32.3109888 108.7500000
