# Coil_pos O-Beam err ps_pos
0.0000000 248.0631349 23.6854386 108.2255860
5.0000000 229.7226251 26.9629375 108.2255860
10.0000000 246.9776251 28.9482297 108.2255860
15.0000000 233.9244654 28.0891438 108.2255860
20.0000000 264.5715247 25.8650343 108.2255860
25.0000000 335.0914816 23.1732605 108.2255860
30.0000000 270.0234347 17.3781472 108.2255860
35.0000000 240.4973021 14.3527001 108.2255860
40.0000000 232.7901729 16.2172747 108.2255860
45.0000000 208.8881402 20.1990099 108.2255860
50.0000000 255.2317580 25.6320112 108.2255860
55.0000000 185.3388236 27.1845544 108.2255860
60.0000000 217.5562504 28.4429253 108.2255860
65.0000000 239.6412518 27.1845544 108.2255860
70.0000000 208.1897992 22.8910463 108.2255860
75.0000000 299.6530132 20.4205779 108.2255860
80.0000000 246.2618562 15.2643375 108.2255860
85.0000000 229.5459403 14.4222051 108.2255860
90.0000000 204.0503901 17.3205081 108.2255860
95.0000000 185.7766978 21.8174242 108.2255860
