# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.746826 20.0 2387 13343 164239 2 3793713763 15730 0.000000 0.000000
-1.680908 20.0 1978 13568 163109 3 3793713789 15546 0.000000 0.000000
-1.604004 20.0 1765 14212 163447 4 3793713816 15977 0.000000 0.000000
-1.505127 20.0 2035 13474 164540 7 3793713842 15509 0.000000 0.000000
-1.417236 20.0 2409 13369 165210 4 3793713868 15778 0.000000 0.000000
-1.329346 20.0 3236 12476 164123 3 3793713894 15712 0.000000 0.000000
-1.241455 20.0 4104 11334 164079 5 3793713920 15438 0.000000 0.000000
-1.153565 20.0 5241 10173 165494 3 3793713946 15414 0.000000 0.000000
-1.076660 20.0 5932 9595 164246 1 3793713972 15527 0.000000 0.000000
-0.999756 20.0 7013 8392 164204 4 3793713998 15405 0.000000 0.000000
-0.911865 20.0 8284 7241 163828 3 3793714024 15525 0.000000 0.000000
-0.812988 20.0 8999 6406 161044 2 3793714051 15405 0.000000 0.000000
-0.714111 20.0 9596 5790 161006 4 3793714077 15386 0.000000 0.000000
-0.648193 20.0 9840 5426 161557 6 3793714103 15266 0.000000 0.000000
-0.560303 20.0 9889 5533 161553 5 3793714129 15422 0.000000 0.000000
-0.472412 20.0 9738 5783 164954 2 3793714155 15521 0.000000 0.000000
-0.395508 20.0 9176 6114 163899 1 3793714181 15290 0.000000 0.000000
-0.296631 20.0 8539 6772 164652 2 3793714207 15311 0.000000 0.000000
-0.208740 20.0 7634 8106 164583 4 3793714234 15740 0.000000 0.000000
-0.131836 20.0 6424 9260 164797 3 3793714260 15684 0.000000 0.000000
-0.043945 20.0 5834 9770 165231 4 3793714286 15604 0.000000 0.000000
0.043945 20.0 4563 11270 164311 4 3793714312 15833 0.000000 0.000000
0.131836 20.0 3293 12410 164393 5 3793714338 15703 0.000000 0.000000
0.208740 20.0 2822 12933 165536 4 3793714364 15755 0.000000 0.000000
0.296631 20.0 2211 13318 167118 3 3793714390 15529 0.000000 0.000000
0.384522 20.0 2016 13929 164315 1 3793714416 15945 0.000000 0.000000
0.461426 20.0 1782 13931 165822 2 3793714442 15713 0.000000 0.000000
0.560303 20.0 1951 13969 165576 4 3793714469 15920 0.000000 0.000000
0.626221 20.0 2493 13232 164898 4 3793714495 15725 0.000000 0.000000
0.736084 20.0 3057 12428 162669 5 3793714521 15485 0.000000 0.000000
0.812988 20.0 4183 11433 162656 3 3793714547 15616 0.000000 0.000000
0.889893 20.0 4920 10599 161400 4 3793714573 15519 0.000000 0.000000
0.977783 20.0 5947 9547 162831 7 3793714599 15494 0.000000 0.000000
1.065674 20.0 7014 8253 162686 4 3793714625 15267 0.000000 0.000000
1.164551 20.0 7843 7409 162058 2 3793714651 15252 0.000000 0.000000
1.263428 20.0 8869 6479 161436 3 3793714677 15348 0.000000 0.000000
1.340332 20.0 9457 5790 160631 4 3793714704 15247 0.000000 0.000000
1.417236 20.0 9793 5561 161445 1 3793714730 15354 0.000000 0.000000
1.505127 20.0 9969 5523 164441 0 3793714756 15492 0.000000 0.000000
1.582031 20.0 9709 5418 163579 0 3793714782 15127 0.000000 0.000000
1.669922 20.0 9337 6010 162749 3 3793714808 15347 0.000000 0.000000
1.779785 20.0 8758 6900 161334 3 3793714834 15658 0.000000 0.000000
