* begin:	23/09/2023 20:41:52
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_19pt_pi4_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1495000	5.0	47226	93	31739	120962	3778340815	47319	0.0000000	0.0000000
* Date: 23/09/2023	Time: 21:06
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1500.014000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.01	165	421
1	3.00	1500.01	345	877
2	6.00	1500.01	314	911
3	9.00	1500.01	321	760
4	12.00	1500.01	327	873
5	15.00	1500.01	338	810
6	18.00	1500.01	323	838
7	21.00	1500.01	325	876
8	24.00	1500.01	337	854
9	27.00	1500.01	358	822
10	30.00	1500.01	322	816
11	33.00	1500.01	313	840
12	36.00	1500.01	329	860
13	39.00	1500.01	329	842
14	42.00	1500.01	352	877
15	45.00	1500.01	292	806
16	48.00	1500.01	299	843
17	51.00	1500.01	317	806
18	54.00	1500.01	334	849
19	57.00	1500.01	315	836
20	60.00	1500.01	362	787
21	63.00	1500.01	300	848
22	66.00	1500.01	336	874
23	69.00	1500.01	339	778
24	72.00	1500.01	317	792
25	75.00	1500.01	308	861
26	78.00	1500.01	344	788
27	81.00	1500.01	319	811
28	84.00	1500.01	307	861
29	87.00	1500.01	309	773
30	90.00	1500.01	361	866
31	93.00	1500.01	295	790
32	96.00	1500.01	337	829
33	99.00	1500.01	316	846
34	102.00	1500.01	324	837
35	105.00	1500.01	349	833
36	108.00	1500.01	303	875
37	111.00	1500.01	319	835
38	114.00	1500.01	334	844
39	117.00	1500.01	342	836
40	120.00	1500.01	340	795
41	123.00	1500.01	299	835
42	126.00	1500.01	357	834
43	129.00	1500.01	321	778
44	132.00	1500.01	333	827
45	135.00	1500.01	346	813
46	138.00	1500.01	323	855
47	141.00	1500.01	329	847
48	144.00	1500.01	322	864
49	147.00	1500.01	337	770
50	150.00	1500.01	337	811
51	153.00	1500.01	307	799
52	156.00	1500.01	289	900
53	159.00	1500.01	338	813
54	162.00	1500.01	335	844
55	165.00	1500.01	337	857
56	168.00	1500.01	328	787
57	171.00	1500.01	319	886
58	174.00	1500.01	352	827
59	177.00	1500.01	320	826
60	180.00	1500.01	342	901
61	183.00	1500.01	316	833
62	186.00	1500.01	306	803
63	189.00	1500.01	328	794
64	192.00	1500.01	344	862
65	195.00	1500.01	301	850
66	198.00	1500.01	316	845
67	201.00	1500.01	350	834
68	204.00	1500.01	342	862
69	207.00	1500.01	309	819
70	210.00	1500.01	302	832
71	213.00	1500.01	316	818
72	216.00	1500.01	325	839
73	219.00	1500.01	319	863
74	222.00	1500.01	313	873
75	225.00	1500.01	319	818
76	228.00	1500.01	312	844
77	231.00	1500.01	322	857
78	234.00	1500.01	322	825
79	237.00	1500.01	337	868
80	240.00	1500.01	356	891
81	243.00	1500.01	340	814
82	246.00	1500.01	328	831
83	249.00	1500.01	321	846
84	252.00	1500.01	330	877
85	255.00	1500.01	326	776
86	258.00	1500.01	340	817
87	261.00	1500.01	336	816
88	264.00	1500.01	337	842
89	267.00	1500.01	349	831
90	270.00	1500.01	331	835
91	273.00	1500.01	342	837
92	276.00	1500.01	325	831
93	279.00	1500.01	334	818
94	282.00	1500.01	284	822
95	285.00	1500.01	278	796
96	288.00	1500.01	330	877
97	291.00	1500.01	371	807
98	294.00	1500.01	344	903
99	297.00	1500.01	318	803
100	300.00	1500.01	325	872
101	303.00	1500.01	298	797
102	306.00	1500.01	322	863
103	309.00	1500.01	311	841
104	312.00	1500.01	331	813
105	315.00	1500.01	314	862
106	318.00	1500.01	327	803
107	321.00	1500.01	325	842
108	324.00	1500.01	328	856
109	327.00	1500.01	331	843
110	330.00	1500.01	329	851
111	333.00	1500.01	336	822
112	336.00	1500.01	309	858
113	339.00	1500.01	329	805
114	342.00	1500.01	319	806
115	345.00	1500.01	315	814
116	348.00	1500.01	348	834
117	351.00	1500.01	339	823
118	354.00	1500.01	349	876
119	357.00	1500.01	319	846
120	360.00	1500.01	368	850
121	363.00	1500.01	315	840
122	366.00	1500.01	331	843
123	369.00	1500.01	328	872
124	372.00	1500.01	305	862
125	375.00	1500.01	342	824
126	378.00	1500.01	318	835
127	381.00	1500.01	333	844
128	384.00	1500.01	319	813
129	387.00	1500.01	299	822
130	390.00	1500.01	314	852
131	393.00	1500.01	357	795
132	396.00	1500.01	341	866
133	399.00	1500.01	331	816
134	402.00	1500.01	346	852
135	405.00	1500.01	324	881
136	408.00	1500.01	333	859
137	411.00	1500.01	296	870
138	414.00	1500.01	339	845
139	417.00	1500.01	329	790
140	420.00	1500.01	329	864
141	423.00	1500.01	309	817
142	426.00	1500.01	320	829
143	429.00	1500.01	316	817
144	432.00	1500.01	324	869
* end: 23/09/2023 21:06:56
