# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 7 48 160.000
1.000 3600.000 32 98 160.000
2.000 3600.000 28 83 160.000
3.000 3600.000 30 57 160.000
4.000 3600.000 33 66 160.000
5.000 3600.000 26 34 160.000
6.000 3600.000 30 32 160.000
7.000 3600.000 35 24 160.000
8.000 3600.000 33 21 160.000
9.000 3600.000 36 14 160.000
10.000 3600.000 32 15 160.000
11.000 3600.000 38 26 160.000
12.000 3600.000 23 39 160.000
13.000 3600.000 28 42 160.000
14.000 3600.000 44 61 160.000
15.000 3600.000 32 58 160.000
16.000 3600.000 29 66 160.000
17.000 3600.000 27 61 160.000
18.000 3600.000 30 57 160.000
19.000 3600.000 38 59 160.000
20.000 3600.000 24 54 160.000
21.000 3600.000 32 39 160.000
22.000 3600.000 35 35 160.000
23.000 3600.000 33 15 160.000
24.000 3600.000 29 15 160.000
25.000 3600.000 42 15 160.000
26.000 3600.000 37 18 160.000
27.000 3600.000 33 15 160.000
28.000 3600.000 44 27 160.000
29.000 3600.000 42 36 160.000
30.000 3600.000 36 42 160.000
31.000 3600.000 42 42 160.000
32.000 3600.000 42 49 160.000
33.000 3600.000 31 58 160.000
34.000 3600.000 52 63 160.000
35.000 3600.000 31 42 160.000
36.000 3600.000 33 47 160.000
37.000 3600.000 29 52 160.000
38.000 3600.000 32 51 160.000
39.000 3600.000 29 28 160.000
40.000 3600.000 35 40 160.000
41.000 3600.000 33 27 160.000
42.000 3600.000 38 23 160.000
43.000 3600.000 33 30 160.000
44.000 3600.000 46 34 160.000
45.000 3600.000 44 27 160.000
46.000 3600.000 48 46 160.000
47.000 3600.000 36 42 160.000
48.000 3600.000 36 52 160.000
49.000 3600.000 37 57 160.000
50.000 3600.000 41 60 160.000
51.000 3600.000 36 62 160.000
52.000 3600.000 29 60 160.000
53.000 3600.000 38 57 160.000
54.000 3600.000 26 65 160.000
55.000 3600.000 22 53 160.000
56.000 3600.000 31 69 160.000
57.000 3600.000 29 63 160.000
58.000 3600.000 25 65 160.000
59.000 3600.000 38 49 160.000
60.000 3600.000 32 72 160.000
61.000 3600.000 27 67 160.000
62.000 3600.000 33 50 160.000
63.000 3600.000 37 62 160.000
64.000 3600.000 24 54 160.000
65.000 3600.000 31 59 160.000
66.000 3600.000 34 56 160.000
67.000 3600.000 33 82 160.000
68.000 3600.000 40 89 160.000
69.000 3600.000 25 59 160.000
70.000 3600.000 28 99 160.000
71.000 3600.000 25 93 160.000
72.000 3600.000 24 97 160.000
73.000 3600.000 29 99 160.000
74.000 3600.000 27 106 160.000
75.000 3600.000 21 119 160.000
76.000 3600.000 30 108 160.000
77.000 3600.000 16 80 160.000
78.000 3600.000 27 95 160.000
79.000 3600.000 27 81 160.000
80.000 3600.000 27 95 160.000
81.000 3600.000 19 62 160.000
82.000 3600.000 26 69 160.000
83.000 3600.000 17 74 160.000
84.000 3600.000 21 81 160.000
85.000 3600.000 33 72 160.000
86.000 3600.000 14 90 160.000
87.000 3600.000 20 97 160.000
88.000 3600.000 18 121 160.000
89.000 3600.000 23 97 160.000
90.000 3600.000 19 124 160.000
91.000 3600.000 25 139 160.000
92.000 3600.000 20 110 160.000
93.000 3600.000 28 118 160.000
94.000 3600.000 26 116 160.000
95.000 3600.000 29 121 160.000
96.000 3600.000 23 96 160.000
97.000 3600.000 27 94 160.000
98.000 3600.000 19 73 160.000
99.000 3600.000 16 60 160.000
100.000 3600.000 19 83 160.000
101.000 3600.000 19 70 160.000
102.000 3600.000 19 91 160.000
103.000 3600.000 23 84 160.000
104.000 3600.000 13 97 160.000
105.000 3600.000 19 113 160.000
106.000 3600.000 17 138 160.000
107.000 3600.000 24 139 160.000
108.000 3600.000 21 127 160.000
109.000 3600.000 18 120 160.000
110.000 3600.000 22 139 160.000
111.000 3600.000 23 115 160.000
112.000 3600.000 21 111 160.000
113.000 3600.000 14 91 160.000
114.000 3600.000 21 95 160.000
115.000 3600.000 15 72 160.000
116.000 3600.000 15 67 160.000
117.000 3600.000 14 62 160.000
118.000 3600.000 17 56 160.000
119.000 3600.000 16 68 160.000
120.000 3600.000 12 74 160.000
121.000 3600.000 13 84 160.000
122.000 3600.000 10 86 160.000
123.000 3600.000 7 94 160.000
124.000 3600.000 15 117 160.000
125.000 3600.000 12 113 160.000
126.000 3600.000 7 117 160.000
127.000 3600.000 20 111 160.000
128.000 3600.000 16 98 160.000
129.000 3600.000 14 87 160.000
130.000 3600.000 10 86 160.000
131.000 3600.000 24 57 160.000
132.000 3600.000 16 52 160.000
133.000 3600.000 17 42 160.000
134.000 3600.000 11 50 160.000
135.000 3600.000 20 40 160.000
136.000 3600.000 17 39 160.000
137.000 3600.000 17 41 160.000
138.000 3600.000 24 63 160.000
139.000 3600.000 10 63 160.000
140.000 3600.000 7 78 160.000
141.000 3600.000 18 97 160.000
142.000 3600.000 24 100 160.000
143.000 3600.000 11 91 160.000
144.000 3600.000 21 81 160.000
145.000 3600.000 23 82 160.000
146.000 3600.000 17 71 160.000
147.000 3600.000 20 49 160.000
148.000 3600.000 17 60 160.000
149.000 3600.000 36 43 160.000
150.000 3600.000 26 44 160.000
151.000 3600.000 16 23 160.000
152.000 3600.000 21 16 160.000
153.000 3600.000 19 27 160.000
154.000 3600.000 13 28 160.000
155.000 3600.000 18 33 160.000
156.000 3600.000 28 54 160.000
157.000 3600.000 22 56 160.000
158.000 3600.000 26 67 160.000
159.000 3600.000 20 55 160.000
160.000 3600.000 24 64 160.000
161.000 3600.000 29 63 160.000
162.000 3600.000 24 69 160.000
163.000 3600.000 31 45 160.000
164.000 3600.000 25 45 160.000
165.000 3600.000 29 27 160.000
166.000 3600.000 32 27 160.000
167.000 3600.000 24 22 160.000
168.000 3600.000 31 17 160.000
169.000 3600.000 29 13 160.000
170.000 3600.000 30 17 160.000
171.000 3600.000 34 25 160.000
172.000 3600.000 45 24 160.000
173.000 3600.000 26 39 160.000
174.000 3600.000 36 48 160.000
175.000 3600.000 27 46 160.000
176.000 3600.000 37 55 160.000
177.000 3600.000 27 49 160.000
178.000 3600.000 31 49 160.000
179.000 3600.000 37 49 160.000
180.000 3600.000 32 53 160.000
181.000 3600.000 33 28 160.000
182.000 3600.000 36 54 160.000
183.000 3600.000 37 36 160.000
184.000 3600.000 47 33 160.000
185.000 3600.000 38 28 160.000
186.000 3600.000 32 30 160.000
187.000 3600.000 38 30 160.000
188.000 3600.000 44 34 160.000
189.000 3600.000 32 45 160.000
190.000 3600.000 42 52 160.000
191.000 3600.000 32 49 160.000
192.000 3600.000 27 48 160.000
193.000 3600.000 37 70 160.000
194.000 3600.000 34 66 160.000
195.000 3600.000 28 58 160.000
196.000 3600.000 34 65 160.000
197.000 3600.000 30 53 160.000
198.000 3600.000 28 56 160.000
199.000 3600.000 28 74 160.000
200.000 3600.000 36 60 160.000
201.000 3600.000 48 67 160.000
202.000 3600.000 23 71 160.000
203.000 3600.000 27 70 160.000
204.000 3600.000 36 61 160.000
205.000 3600.000 32 60 160.000
206.000 3600.000 39 69 160.000
207.000 3600.000 32 46 160.000
208.000 3600.000 46 51 160.000
209.000 3600.000 35 62 160.000
210.000 3600.000 42 67 160.000
211.000 3600.000 27 77 160.000
212.000 3600.000 28 77 160.000
213.000 3600.000 31 87 160.000
214.000 3600.000 33 87 160.000
215.000 3600.000 30 95 160.000
216.000 3600.000 34 86 160.000
217.000 3600.000 29 93 160.000
218.000 3600.000 29 104 160.000
219.000 3600.000 26 114 160.000
220.000 3600.000 24 111 160.000
221.000 3600.000 40 94 160.000
222.000 3600.000 33 87 160.000
223.000 3600.000 29 86 160.000
224.000 3600.000 34 81 160.000
225.000 3600.000 33 95 160.000
226.000 3600.000 34 74 160.000
227.000 3600.000 36 94 160.000
228.000 3600.000 27 89 160.000
229.000 3600.000 37 75 160.000
230.000 3600.000 25 64 160.000
231.000 3600.000 28 92 160.000
232.000 3600.000 25 127 160.000
233.000 3600.000 15 97 160.000
234.000 3600.000 16 159 160.000
235.000 3600.000 34 128 160.000
236.000 3600.000 20 131 160.000
237.000 3600.000 21 144 160.000
238.000 3600.000 32 125 160.000
239.000 3600.000 25 97 160.000
240.000 3600.000 21 117 160.000
241.000 3600.000 19 99 160.000
242.000 3600.000 27 74 160.000
243.000 3600.000 19 75 160.000
244.000 3600.000 19 103 160.000
245.000 3600.000 21 62 160.000
246.000 3600.000 27 82 160.000
247.000 3600.000 13 99 160.000
248.000 3600.000 20 96 160.000
249.000 3600.000 11 107 160.000
250.000 3600.000 15 139 160.000
251.000 3600.000 17 133 160.000
252.000 3600.000 23 139 160.000
253.000 3600.000 16 126 160.000
254.000 3600.000 17 116 160.000
255.000 3600.000 29 121 160.000
256.000 3600.000 21 105 160.000
257.000 3600.000 20 130 160.000
258.000 3600.000 18 81 160.000
259.000 3600.000 13 78 160.000
260.000 3600.000 24 71 160.000
261.000 3600.000 11 67 160.000
262.000 3600.000 16 63 160.000
263.000 3600.000 19 63 160.000
264.000 3600.000 8 88 160.000
265.000 3600.000 14 72 160.000
266.000 3600.000 12 94 160.000
267.000 3600.000 14 114 160.000
268.000 3600.000 9 121 160.000
269.000 3600.000 15 123 160.000
270.000 3600.000 15 127 160.000
271.000 3600.000 22 120 160.000
272.000 3600.000 17 97 160.000
273.000 3600.000 9 75 160.000
274.000 3600.000 16 63 160.000
275.000 3600.000 24 55 160.000
276.000 3600.000 15 59 160.000
277.000 3600.000 19 43 160.000
278.000 3600.000 22 51 160.000
279.000 3600.000 15 65 160.000
280.000 3600.000 15 59 160.000
281.000 3600.000 20 81 160.000
282.000 3600.000 18 92 160.000
