# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 20 44 -120.000
1.000 3600.000 27 74 -120.000
2.000 3600.000 44 72 -120.000
3.000 3600.000 55 70 -120.000
4.000 3600.000 48 65 -120.000
5.000 3600.000 38 42 -120.000
6.000 3600.000 66 43 -120.000
7.000 3600.000 52 36 -120.000
8.000 3600.000 56 35 -120.000
9.000 3600.000 38 44 -120.000
10.000 3600.000 38 53 -120.000
11.000 3600.000 55 52 -120.000
12.000 3600.000 47 81 -120.000
13.000 3600.000 34 83 -120.000
14.000 3600.000 43 105 -120.000
15.000 3600.000 47 108 -120.000
16.000 3600.000 39 139 -120.000
17.000 3600.000 36 126 -120.000
18.000 3600.000 42 131 -120.000
19.000 3600.000 34 120 -120.000
20.000 3600.000 38 73 -120.000
21.000 3600.000 45 71 -120.000
22.000 3600.000 34 51 -120.000
23.000 3600.000 43 31 -120.000
24.000 3600.000 43 29 -120.000
25.000 3600.000 44 25 -120.000
26.000 3600.000 45 38 -120.000
27.000 3600.000 32 43 -120.000
28.000 3600.000 34 69 -120.000
29.000 3600.000 40 97 -120.000
30.000 3600.000 47 124 -120.000
31.000 3600.000 35 113 -120.000
32.000 3600.000 37 165 -120.000
33.000 3600.000 40 151 -120.000
34.000 3600.000 41 166 -120.000
35.000 3600.000 36 144 -120.000
36.000 3600.000 29 149 -120.000
37.000 3600.000 43 118 -120.000
38.000 3600.000 54 96 -120.000
39.000 3600.000 26 74 -120.000
40.000 3600.000 28 37 -120.000
41.000 3600.000 25 48 -120.000
42.000 3600.000 34 41 -120.000
43.000 3600.000 20 30 -120.000
44.000 3600.000 33 52 -120.000
45.000 3600.000 38 73 -120.000
46.000 3600.000 30 101 -120.000
47.000 3600.000 23 149 -120.000
48.000 3600.000 23 158 -120.000
49.000 3600.000 34 177 -120.000
50.000 3600.000 30 204 -120.000
51.000 3600.000 27 198 -120.000
52.000 3600.000 29 190 -120.000
53.000 3600.000 26 175 -120.000
54.000 3600.000 35 157 -120.000
55.000 3600.000 26 111 -120.000
56.000 3600.000 31 96 -120.000
57.000 3600.000 31 74 -120.000
58.000 3600.000 26 61 -120.000
59.000 3600.000 22 42 -120.000
60.000 3600.000 36 60 -120.000
61.000 3600.000 25 75 -120.000
62.000 3600.000 26 100 -120.000
63.000 3600.000 20 109 -120.000
64.000 3600.000 21 162 -120.000
65.000 3600.000 35 182 -120.000
66.000 3600.000 30 189 -120.000
67.000 3600.000 29 202 -120.000
68.000 3600.000 31 210 -120.000
69.000 3600.000 24 178 -120.000
70.000 3600.000 24 171 -120.000
71.000 3600.000 24 156 -120.000
72.000 3600.000 22 124 -120.000
73.000 3600.000 26 88 -120.000
74.000 3600.000 35 85 -120.000
75.000 3600.000 19 66 -120.000
76.000 3600.000 23 56 -120.000
77.000 3600.000 32 64 -120.000
78.000 3600.000 24 84 -120.000
79.000 3600.000 27 91 -120.000
80.000 3600.000 27 134 -120.000
81.000 3600.000 28 144 -120.000
82.000 3600.000 28 180 -120.000
83.000 3600.000 27 195 -120.000
84.000 3600.000 24 188 -120.000
85.000 3600.000 26 178 -120.000
86.000 3600.000 31 168 -120.000
87.000 3600.000 27 164 -120.000
88.000 3600.000 29 110 -120.000
89.000 3600.000 19 96 -120.000
90.000 3600.000 26 80 -120.000
91.000 3600.000 24 66 -120.000
92.000 3600.000 35 60 -120.000
93.000 3600.000 28 49 -120.000
94.000 3600.000 25 51 -120.000
95.000 3600.000 31 86 -120.000
96.000 3600.000 28 81 -120.000
97.000 3600.000 25 88 -120.000
98.000 3600.000 28 135 -120.000
99.000 3600.000 20 133 -120.000
100.000 3600.000 27 152 -120.000
101.000 3600.000 29 129 -120.000
102.000 3600.000 14 120 -120.000
103.000 3600.000 28 130 -120.000
104.000 3600.000 27 123 -120.000
105.000 3600.000 19 87 -120.000
106.000 3600.000 39 65 -120.000
107.000 3600.000 29 59 -120.000
108.000 3600.000 39 39 -120.000
109.000 3600.000 34 45 -120.000
110.000 3600.000 30 53 -120.000
111.000 3600.000 25 39 -120.000
112.000 3600.000 32 54 -120.000
113.000 3600.000 32 70 -120.000
114.000 3600.000 35 86 -120.000
115.000 3600.000 32 86 -120.000
116.000 3600.000 32 84 -120.000
117.000 3600.000 33 74 -120.000
118.000 3600.000 28 87 -120.000
119.000 3600.000 29 89 -120.000
120.000 3600.000 15 88 -120.000
121.000 3600.000 20 77 -120.000
122.000 3600.000 17 69 -120.000
123.000 3600.000 25 60 -120.000
124.000 3600.000 35 60 -120.000
125.000 3600.000 31 51 -120.000
126.000 3600.000 30 60 -120.000
127.000 3600.000 41 55 -120.000
128.000 3600.000 37 53 -120.000
129.000 3600.000 39 57 -120.000
130.000 3600.000 31 62 -120.000
131.000 3600.000 30 62 -120.000
132.000 3600.000 47 64 -120.000
133.000 3600.000 28 63 -120.000
134.000 3600.000 35 60 -120.000
135.000 3600.000 30 52 -120.000
136.000 3600.000 39 47 -120.000
137.000 3600.000 38 32 -120.000
138.000 3600.000 40 44 -120.000
139.000 3600.000 31 42 -120.000
140.000 3600.000 40 52 -120.000
141.000 3600.000 39 79 -120.000
142.000 3600.000 37 74 -120.000
143.000 3600.000 48 72 -120.000
144.000 3600.000 51 97 -120.000
145.000 3600.000 52 105 -120.000
146.000 3600.000 43 74 -120.000
147.000 3600.000 42 87 -120.000
148.000 3600.000 56 68 -120.000
149.000 3600.000 46 52 -120.000
150.000 3600.000 44 36 -120.000
151.000 3600.000 44 31 -120.000
152.000 3600.000 45 29 -120.000
153.000 3600.000 39 22 -120.000
154.000 3600.000 31 35 -120.000
155.000 3600.000 39 34 -120.000
156.000 3600.000 30 54 -120.000
157.000 3600.000 41 73 -120.000
158.000 3600.000 38 93 -120.000
159.000 3600.000 55 126 -120.000
160.000 3600.000 39 128 -120.000
161.000 3600.000 46 129 -120.000
162.000 3600.000 46 147 -120.000
163.000 3600.000 46 127 -120.000
164.000 3600.000 43 89 -120.000
