# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 26 72 -80.000
1.000 3600.010 76 140 -80.000
2.000 3600.010 66 142 -80.000
3.000 3600.010 54 117 -80.000
4.000 3600.010 60 120 -80.000
5.000 3600.010 69 68 -80.000
6.000 3600.010 42 55 -80.000
7.000 3600.010 48 56 -80.000
8.000 3600.010 46 46 -80.000
9.000 3600.010 50 49 -80.000
10.000 3600.010 49 79 -80.000
11.000 3600.010 40 79 -80.000
12.000 3600.010 42 123 -80.000
13.000 3600.010 47 137 -80.000
14.000 3600.010 43 172 -80.000
15.000 3600.010 48 185 -80.000
16.000 3600.010 46 233 -80.000
17.000 3600.010 38 196 -80.000
18.000 3600.010 48 193 -80.000
19.000 3600.010 38 137 -80.000
20.000 3600.010 54 138 -80.000
21.000 3600.010 44 109 -80.000
22.000 3600.010 53 92 -80.000
23.000 3600.010 52 58 -80.000
24.000 3600.010 44 42 -80.000
25.000 3600.010 41 39 -80.000
26.000 3600.010 34 48 -80.000
27.000 3600.010 37 68 -80.000
28.000 3600.010 38 108 -80.000
29.000 3600.010 33 127 -80.000
30.000 3600.010 42 204 -80.000
31.000 3600.010 28 188 -80.000
32.000 3600.010 39 242 -80.000
33.000 3600.010 43 269 -80.000
34.000 3600.010 32 266 -80.000
35.000 3600.010 47 267 -80.000
36.000 3600.010 49 197 -80.000
37.000 3600.010 28 142 -80.000
38.000 3600.010 44 148 -80.000
39.000 3600.010 31 79 -80.000
40.000 3600.010 49 75 -80.000
41.000 3600.010 33 40 -80.000
42.000 3600.010 38 41 -80.000
43.000 3600.010 29 58 -80.000
44.000 3600.010 39 93 -80.000
45.000 3600.010 32 115 -80.000
46.000 3600.010 42 167 -80.000
47.000 3600.010 26 193 -80.000
48.000 3600.010 30 231 -80.000
49.000 3600.010 24 258 -80.000
50.000 3600.010 39 255 -80.000
51.000 3600.010 26 246 -80.000
52.000 3600.010 26 234 -80.000
53.000 3600.010 24 173 -80.000
54.000 3600.010 35 182 -80.000
55.000 3600.010 34 133 -80.000
56.000 3600.010 31 111 -80.000
57.000 3600.010 25 71 -80.000
58.000 3600.010 43 54 -80.000
59.000 3600.010 30 41 -80.000
60.000 3600.010 34 51 -80.000
61.000 3600.010 34 73 -80.000
62.000 3600.010 29 120 -80.000
63.000 3600.010 39 148 -80.000
64.000 3600.010 29 213 -80.000
65.000 3600.010 37 232 -80.000
66.000 3600.010 32 222 -80.000
67.000 3600.010 39 222 -80.000
68.000 3600.010 41 263 -80.000
69.000 3600.010 37 244 -80.000
70.000 3600.010 29 178 -80.000
71.000 3600.010 34 144 -80.000
72.000 3600.010 30 107 -80.000
73.000 3600.010 28 92 -80.000
74.000 3600.010 32 70 -80.000
75.000 3600.010 24 43 -80.000
76.000 3600.010 33 41 -80.000
77.000 3600.010 35 56 -80.000
78.000 3600.010 35 82 -80.000
79.000 3600.010 31 108 -80.000
80.000 3600.010 39 143 -80.000
81.000 3600.010 34 155 -80.000
82.000 3600.010 34 201 -80.000
83.000 3600.010 36 176 -80.000
84.000 3600.010 36 194 -80.000
85.000 3600.010 39 168 -80.000
86.000 3600.010 57 187 -80.000
87.000 3600.010 36 135 -80.000
88.000 3600.010 45 123 -80.000
89.000 3600.010 34 89 -80.000
90.000 3600.010 40 63 -80.000
91.000 3600.010 32 54 -80.000
92.000 3600.010 37 50 -80.000
93.000 3600.010 32 41 -80.000
94.000 3600.010 43 53 -80.000
95.000 3600.010 27 63 -80.000
96.000 3600.010 47 91 -80.000
97.000 3600.010 37 109 -80.000
98.000 3600.010 39 130 -80.000
99.000 3600.010 39 134 -80.000
100.000 3600.010 39 155 -80.000
101.000 3600.010 40 143 -80.000
102.000 3600.010 37 140 -80.000
103.000 3600.010 40 130 -80.000
104.000 3600.010 24 104 -80.000
105.000 3600.010 34 111 -80.000
106.000 3600.010 30 88 -80.000
107.000 3600.010 36 70 -80.000
108.000 3600.010 52 45 -80.000
109.000 3600.010 45 55 -80.000
110.000 3600.010 50 63 -80.000
111.000 3600.010 54 55 -80.000
112.000 3600.010 54 78 -80.000
113.000 3600.010 47 78 -80.000
114.000 3600.010 61 88 -80.000
115.000 3600.010 54 89 -80.000
116.000 3600.010 46 98 -80.000
117.000 3600.010 49 98 -80.000
118.000 3600.010 54 93 -80.000
119.000 3600.010 39 81 -80.000
120.000 3600.010 40 80 -80.000
121.000 3600.010 40 67 -80.000
122.000 3600.010 37 82 -80.000
123.000 3600.010 46 77 -80.000
124.000 3600.010 36 97 -80.000
125.000 3600.010 43 86 -80.000
126.000 3600.010 36 87 -80.000
127.000 3600.010 59 92 -80.000
128.000 3600.010 49 105 -80.000
129.000 3600.010 58 115 -80.000
130.000 3600.010 55 98 -80.000
131.000 3600.010 64 79 -80.000
132.000 3600.010 54 75 -80.000
133.000 3600.010 56 69 -80.000
134.000 3600.010 56 60 -80.000
135.000 3600.010 49 55 -80.000
136.000 3600.010 38 55 -80.000
137.000 3600.010 37 46 -80.000
138.000 3600.010 47 75 -80.000
139.000 3600.010 62 67 -80.000
140.000 3600.010 44 106 -80.000
141.000 3600.010 50 108 -80.000
142.000 3600.010 47 121 -80.000
143.000 3600.010 48 130 -80.000
144.000 3600.010 46 137 -80.000
145.000 3600.010 51 144 -80.000
146.000 3600.010 78 129 -80.000
147.000 3600.010 54 105 -80.000
148.000 3600.010 57 124 -80.000
149.000 3600.010 70 67 -80.000
150.000 3600.010 60 62 -80.000
151.000 3600.010 69 52 -80.000
152.000 3600.010 44 32 -80.000
153.000 3600.010 50 34 -80.000
154.000 3600.010 48 55 -80.000
155.000 3600.010 57 65 -80.000
156.000 3600.010 48 85 -80.000
157.000 3600.010 44 129 -80.000
158.000 3600.010 46 171 -80.000
159.000 3600.010 47 183 -80.000
160.000 3600.010 60 215 -80.000
161.000 3600.010 47 207 -80.000
162.000 3600.010 65 191 -80.000
163.000 3600.010 61 173 -80.000
164.000 3600.010 60 168 -80.000
165.000 3600.010 41 157 -80.000
166.000 3600.010 67 100 -80.000
167.000 3600.010 51 77 -80.000
168.000 3600.010 50 51 -80.000
169.000 3600.010 48 31 -80.000
170.000 3600.010 52 49 -80.000
171.000 3600.010 41 50 -80.000
172.000 3600.010 35 68 -80.000
173.000 3600.010 42 114 -80.000
174.000 3600.010 53 152 -80.000
175.000 3600.010 46 190 -80.000
176.000 3600.010 49 241 -80.000
177.000 3600.010 52 248 -80.000
178.000 3600.010 46 262 -80.000
179.000 3600.010 40 252 -80.000
180.000 3600.010 59 223 -80.000
181.000 3600.010 41 170 -80.000
182.000 3600.010 39 153 -80.000
183.000 3600.010 45 104 -80.000
184.000 3600.010 34 90 -80.000
185.000 3600.010 42 64 -80.000
186.000 3600.010 34 46 -80.000
187.000 3600.010 40 48 -80.000
188.000 3600.010 43 68 -80.000
189.000 3600.010 47 95 -80.000
190.000 3600.010 41 178 -80.000
191.000 3600.010 44 189 -80.000
192.000 3600.010 30 228 -80.000
193.000 3600.010 45 238 -80.000
194.000 3600.010 56 272 -80.000
195.000 3600.010 28 252 -80.000
196.000 3600.010 41 246 -80.000
197.000 3600.010 35 216 -80.000
198.000 3600.010 44 210 -80.000
199.000 3600.010 38 158 -80.000
200.000 3600.010 39 119 -80.000
201.000 3600.010 28 84 -80.000
202.000 3600.010 42 60 -80.000
203.000 3600.010 44 56 -80.000
204.000 3600.010 35 56 -80.000
205.000 3600.010 24 85 -80.000
206.000 3600.010 42 109 -80.000
207.000 3600.010 23 156 -80.000
208.000 3600.010 31 194 -80.000
209.000 3600.010 28 236 -80.000
210.000 3600.010 31 238 -80.000
211.000 3600.010 35 231 -80.000
212.000 3600.010 28 260 -80.000
213.000 3600.010 35 217 -80.000
214.000 3600.010 28 186 -80.000
215.000 3600.010 35 163 -80.000
216.000 3600.010 30 128 -80.000
217.000 3600.010 26 93 -80.000
218.000 3600.010 28 73 -80.000
219.000 3600.010 34 42 -80.000
220.000 3600.010 38 55 -80.000
221.000 3600.010 34 58 -80.000
222.000 3600.010 28 94 -80.000
223.000 3600.010 34 107 -80.000
224.000 3600.010 35 133 -80.000
225.000 3600.010 21 172 -80.000
226.000 3600.010 31 200 -80.000
227.000 3600.010 29 190 -80.000
228.000 3600.010 26 180 -80.000
229.000 3600.010 24 179 -80.000
230.000 3600.010 33 178 -80.000
231.000 3600.010 31 138 -80.000
232.000 3600.010 23 116 -80.000
233.000 3600.010 36 116 -80.000
234.000 3600.010 30 75 -80.000
235.000 3600.010 35 52 -80.000
236.000 3600.010 33 48 -80.000
237.000 3600.010 37 60 -80.000
238.000 3600.010 50 57 -80.000
239.000 3600.010 32 84 -80.000
240.000 3600.010 51 97 -80.000
241.000 3600.010 34 97 -80.000
242.000 3600.010 32 127 -80.000
243.000 3600.010 41 128 -80.000
244.000 3600.010 45 157 -80.000
245.000 3600.010 35 139 -80.000
246.000 3600.010 38 145 -80.000
247.000 3600.010 35 104 -80.000
248.000 3600.010 36 114 -80.000
249.000 3600.010 34 112 -80.000
250.000 3600.010 36 65 -80.000
251.000 3600.010 38 57 -80.000
252.000 3600.010 33 62 -80.000
253.000 3600.010 42 57 -80.000
254.000 3600.010 42 61 -80.000
255.000 3600.010 44 73 -80.000
256.000 3600.010 60 95 -80.000
257.000 3600.010 39 76 -80.000
258.000 3600.010 44 101 -80.000
259.000 3600.010 48 87 -80.000
260.000 3600.010 66 88 -80.000
261.000 3600.010 50 98 -80.000
262.000 3600.010 47 83 -80.000
263.000 3600.010 49 76 -80.000
264.000 3600.010 40 82 -80.000
265.000 3600.010 28 61 -80.000
266.000 3600.010 38 91 -80.000
267.000 3600.010 47 69 -80.000
268.000 3600.010 32 81 -80.000
269.000 3600.010 47 82 -80.000
270.000 3600.010 53 100 -80.000
271.000 3600.010 48 104 -80.000
272.000 3600.010 57 102 -80.000
273.000 3600.010 61 117 -80.000
274.000 3600.010 51 153 -80.000
275.000 3600.010 53 104 -80.000
276.000 3600.010 77 102 -80.000
277.000 3600.010 60 87 -80.000
278.000 3600.010 66 94 -80.000
279.000 3600.010 41 82 -80.000
280.000 3600.010 56 79 -80.000
281.000 3600.010 57 69 -80.000
282.000 3600.010 53 65 -80.000
283.000 3600.010 38 57 -80.000
284.000 3600.010 52 85 -80.000
285.000 3600.010 44 76 -80.000
286.000 3600.010 66 102 -80.000
287.000 3600.010 51 101 -80.000
288.000 3600.010 54 131 -80.000
289.000 3600.010 61 133 -80.000
290.000 3600.010 53 125 -80.000
291.000 3600.010 72 111 -80.000
292.000 3600.010 54 104 -80.000
293.000 3600.010 69 81 -80.000
294.000 3600.010 54 70 -80.000
295.000 3600.010 53 62 -80.000
296.000 3600.010 67 66 -80.000
297.000 3600.010 46 61 -80.000
298.000 3600.010 51 68 -80.000
299.000 3600.010 43 78 -80.000
300.000 3600.010 57 87 -80.000
301.000 3600.010 56 96 -80.000
302.000 3600.010 59 139 -80.000
303.000 3600.010 47 131 -80.000
304.000 3600.010 30 68 -80.000
