#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.494141 5.0 11 384 28894 19 3776046572 414 0.000000 0.000000
-1.296387 5.0 13 422 28950 22 3776046584 457 0.000000 0.000000
-1.109619 5.0 14 391 28599 28 3776046595 433 0.000000 0.000000
-0.889893 5.0 11 386 28670 40 3776046607 437 0.000000 0.000000
-0.703125 5.0 21 346 28836 57 3776046619 424 0.000000 0.000000
-0.516357 5.0 37 347 29077 68 3776046630 452 0.000000 0.000000
-0.296631 5.0 30 342 28857 67 3776046642 439 0.000000 0.000000
-0.098877 5.0 26 376 28690 56 3776046654 458 0.000000 0.000000
0.087891 5.0 27 344 28633 55 3776046665 426 0.000000 0.000000
0.285645 5.0 34 370 28707 31 3776046677 435 0.000000 0.000000
0.505371 5.0 22 369 28696 30 3776046688 421 0.000000 0.000000
0.703125 5.0 20 382 28891 24 3776046700 426 0.000000 0.000000
0.900879 5.0 9 407 28693 15 3776046712 431 0.000000 0.000000
1.098633 5.0 11 417 28552 28 3776046723 456 0.000000 0.000000
1.307373 5.0 11 359 28802 45 3776046735 415 0.000000 0.000000
1.505127 5.0 22 347 28773 50 3776046747 419 0.000000 0.000000
