* begin:	31/08/2023 04:33:28
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2_ifg.cfg
*
* no cfg file, sc file created manually
* 0	2.9992676	20.0	17397	3273	119389	56989	3776295212	77659	0.0000000	0.0000000
* Date: 31/08/2023	Time: 04:53
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 3.000000	BinCount: 102	measured time (s): 1200.001000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.00	101	326
1	3.00	1200.00	232	633
2	6.00	1200.00	204	628
3	9.00	1200.00	184	617
4	12.00	1200.00	163	676
5	15.00	1200.00	165	642
6	18.00	1200.00	159	633
7	21.00	1200.00	161	559
8	24.00	1200.00	153	603
9	27.00	1200.00	138	549
10	30.00	1200.00	145	513
11	33.00	1200.00	148	472
12	36.00	1200.00	121	502
13	39.00	1200.00	131	464
14	42.00	1200.00	151	479
15	45.00	1200.00	149	449
16	48.00	1200.00	122	488
17	51.00	1200.00	126	464
18	54.00	1200.00	137	457
19	57.00	1200.00	160	440
20	60.00	1200.00	157	495
21	63.00	1200.00	176	520
22	66.00	1200.00	177	525
23	69.00	1200.00	181	533
24	72.00	1200.00	197	605
25	75.00	1200.00	171	604
26	78.00	1200.00	193	628
27	81.00	1200.00	210	632
28	84.00	1200.00	221	671
29	87.00	1200.00	196	620
30	90.00	1200.00	244	628
31	93.00	1200.00	192	622
32	96.00	1200.00	196	636
33	99.00	1200.00	227	622
34	102.00	1200.00	218	573
35	105.00	1200.00	181	593
36	108.00	1200.00	177	647
37	111.00	1200.00	166	642
38	114.00	1200.00	195	657
39	117.00	1200.00	184	594
40	120.00	1200.00	167	618
41	123.00	1200.00	168	631
42	126.00	1200.00	156	570
43	129.00	1200.00	152	616
44	132.00	1200.00	160	537
45	135.00	1200.00	139	482
46	138.00	1200.00	155	487
47	141.00	1200.00	135	440
48	144.00	1200.00	148	421
49	147.00	1200.00	125	418
50	150.00	1200.00	125	408
51	153.00	1200.00	142	429
52	156.00	1200.00	136	463
53	159.00	1200.00	134	470
54	162.00	1200.00	170	458
55	165.00	1200.00	160	550
56	168.00	1200.00	182	557
57	171.00	1200.00	182	582
58	174.00	1200.00	176	642
59	177.00	1200.00	187	636
60	180.00	1200.00	201	656
61	183.00	1200.00	182	614
62	186.00	1200.00	212	608
63	189.00	1200.00	197	627
64	192.00	1200.00	229	614
65	195.00	1200.00	207	635
66	198.00	1200.00	207	634
67	201.00	1200.00	199	629
68	204.00	1200.00	205	621
69	207.00	1200.00	192	606
70	210.00	1200.00	219	623
71	213.00	1200.00	181	647
72	216.00	1200.00	183	667
73	219.00	1200.00	199	635
74	222.00	1200.00	173	546
75	225.00	1200.00	158	626
76	228.00	1200.00	139	580
77	231.00	1200.00	153	534
78	234.00	1200.00	147	464
79	237.00	1200.00	139	500
80	240.00	1200.00	152	458
81	243.00	1200.00	133	461
82	246.00	1200.00	131	440
83	249.00	1200.00	131	427
84	252.00	1200.00	131	439
85	255.00	1200.00	140	434
86	258.00	1200.00	130	456
87	261.00	1200.00	153	422
88	264.00	1200.00	148	492
89	267.00	1200.00	158	541
90	270.00	1200.00	164	614
91	273.00	1200.00	161	597
92	276.00	1200.00	189	611
93	279.00	1200.00	190	589
94	282.00	1200.00	193	609
95	285.00	1200.00	186	573
96	288.00	1200.00	208	648
97	291.00	1200.00	196	682
98	294.00	1200.00	194	625
99	297.00	1200.00	196	641
100	300.00	1200.00	218	601
101	303.00	1200.00	165	507
* end: 31/08/2023 04:53:33
