# Coil_pos O-Beam err ps_pos
0.0000000 623.6511520 31.5436206 109.0502930
5.0000000 1067.1486715 40.8044115 109.0502930
10.0000000 1307.7672284 45.4532727 109.0502930
15.0000000 1366.8509024 46.4004310 109.0502930
20.0000000 1089.9476812 41.9523539 109.0502930
25.0000000 751.0324705 34.7706773 109.0502930
30.0000000 330.3733617 23.8327506 109.0502930
35.0000000 72.8231914 13.1529464 109.0502930
40.0000000 57.5238701 12.6491106 109.0502930
45.0000000 334.4265450 24.0416306 109.0502930
50.0000000 782.8981442 35.3270435 109.0502930
55.0000000 1117.5770615 42.3438307 109.0502930
60.0000000 1314.4656230 45.8475735 109.0502930
65.0000000 1260.9403300 44.8998886 109.0502930
70.0000000 980.5675551 39.6484552 109.0502930
75.0000000 518.6605546 29.7153159 109.0502930
80.0000000 183.2790589 18.7349940 109.0502930
85.0000000 41.0890094 11.1355287 109.0502930
90.0000000 207.0075562 18.7616630 109.0502930
95.0000000 576.7155811 30.0832179 109.0502930
