# Coil_pos O-Beam err ps_pos
0.0000000 730.6359444 33.5708207 108.4501950
5.0000000 1206.5145894 42.9883705 108.4501950
10.0000000 1522.5943738 48.3425279 108.4501950
15.0000000 1669.4062196 50.1298314 108.4501950
20.0000000 1312.0242247 45.0444225 108.4501950
25.0000000 848.0710390 36.5376518 108.4501950
30.0000000 396.3845050 25.3968502 108.4501950
35.0000000 68.3828465 13.0000000 108.4501950
40.0000000 105.8444312 14.4913767 108.4501950
45.0000000 421.2329753 26.0576284 108.4501950
50.0000000 851.0920561 36.7287353 108.4501950
55.0000000 1379.7594021 45.8802790 108.4501950
60.0000000 1506.2744194 48.4974226 108.4501950
65.0000000 1453.4774456 47.5709996 108.4501950
70.0000000 1114.3925808 41.7851648 108.4501950
75.0000000 648.4226827 32.1558704 108.4501950
80.0000000 248.7938783 20.5426386 108.4501950
85.0000000 37.6557828 10.9544512 108.4501950
90.0000000 180.4220688 18.1934054 108.4501950
95.0000000 623.3185889 31.1929479 108.4501950
