# Coil_pos O-Beam err ps_pos
0.0000000 218.6421199 23.1948270 109.4248050
5.0000000 358.8366318 29.4278779 109.4248050
10.0000000 500.5154533 33.7934905 109.4248050
15.0000000 594.2424622 35.5105618 109.4248050
20.0000000 453.4721932 32.0312348 109.4248050
25.0000000 310.2251693 26.6082694 109.4248050
30.0000000 118.2123206 18.2482876 109.4248050
35.0000000 24.7383929 11.1355287 109.4248050
40.0000000 0.0143729 9.9498744 109.4248050
45.0000000 39.9260974 15.9373775 109.4248050
50.0000000 201.0814790 24.4540385 109.4248050
55.0000000 360.1168110 30.5286750 109.4248050
60.0000000 486.4087328 33.9558537 109.4248050
65.0000000 477.1345963 33.4514574 109.4248050
70.0000000 424.0661944 30.5286750 109.4248050
75.0000000 240.8008044 23.6854386 109.4248050
80.0000000 52.6793178 14.4568323 109.4248050
85.0000000 2.9110420 9.3273791 109.4248050
90.0000000 70.6162904 14.2828569 109.4248050
95.0000000 142.1865425 20.6397674 109.4248050
