# Coil_pos O-Beam err ps_pos
0.0000000 17.2891501 17.4068952 110.3247070
5.0000000 -11.4727788 20.9045450 110.3247070
10.0000000 41.0714818 24.6373700 110.3247070
15.0000000 37.5091797 25.0399681 110.3247070
20.0000000 62.5871984 23.9165215 110.3247070
25.0000000 69.1801193 20.6881609 110.3247070
30.0000000 52.9930253 15.9059737 110.3247070
35.0000000 11.3306845 10.4880885 110.3247070
40.0000000 -25.7266760 8.4261498 110.3247070
45.0000000 -58.9826571 11.6619038 110.3247070
50.0000000 -11.7922657 18.4661853 110.3247070
55.0000000 -54.8752985 21.2132034 110.3247070
60.0000000 34.6795678 24.9599679 110.3247070
65.0000000 96.3906071 25.7875939 110.3247070
70.0000000 91.1040659 23.3452351 110.3247070
75.0000000 61.3670800 18.7882942 110.3247070
80.0000000 22.0572312 13.0766968 110.3247070
85.0000000 -11.8513039 8.5440037 110.3247070
90.0000000 -5.8708772 10.9544512 110.3247070
95.0000000 4.9668450 16.1245155 110.3247070
